id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
19,施工計画・施工設備及び積算,2014,労働安全衛生法に関する記述として、誤っているものをa～dのなかから選びなさい。,労働者の安全と健康を確保することを目的とする。,事業者には、安全衛生管理体制の整備が義務付けられている。,危険作業については、作業主任者の選任が必要である。,労働安全衛生法の規定は、建設業には適用されない。,d,労働安全衛生法は建設業にも適用される。,労働安全衛生法,標準
20,施工計画・施工設備及び積算,2014,建設業法に関する記述として、誤っているものをa～dのなかから選びなさい。,建設業を営むには、建設業許可が必要である。,主任技術者又は監理技術者の配置が義務付けられている。,請負契約の適正化が図られている。,建設業法の規定に違反しても罰則はない。,d,建設業法違反には罰則が設けられている。,建設業法,標準
1,森林土木,2014,侵食輪廻に関する記述として、誤っているものをa～dのなかから選びなさい。,幼年期は準平原の侵食の初期の状態を示し、崖錐が発達していて、やがて原面の最大傾斜方向に順従谷が発達する。,壮年期はV字谷の発達により開析された険しい高山と、山麓に発達した沖積地（複合扇状地）を示す。,老年期は、山稜は丸味を帯び、開析扇状地や段丘の発達が見られる。,終末期の地形は、準平原と呼ばれる低平な地形が形成される。,a,幼年期では崖錐ではなく、河谷の発達が始まる段階である。,地形学,標準
2,森林土木,2014,地すべり調査に関する記述として、誤っているものをa～dのなかから選びなさい。,ボーリング調査は移動土塊範囲で上下数本計画する。ボーリングから採取したコアの土の状態から地盤構造を推定する。,ボーリング孔内にパイプひずみ計や孔内傾斜計を設置して、土塊の移動によるボーリング孔の変形部分を検出し、地すべり移動量を把握する。,ボーリング孔内に地下水位計を設置して、地下水位の変動状況を把握し、地すべりの運動機構と対策工計画の資料とする。,ボーリング孔にトレーサーを投入して地下水の流れの方向を追跡したり、深さ方向のトレーサーの拡散状況から地下水が流れている深さを推定する。,d,地下水流向調査にはトレーサー試験を用いるが、ボーリング孔への直接投入は一般的ではない。,地すべり防止技術指針,標準
3,森林土木,2014,表層崩壊と森林に関する記述として、誤っているものをa～dのなかから選びなさい。,大規模皆伐は表層崩壊を頻発させる。,人工一斉林は20年生までは表層崩壊が生じやすく、林齢が高くなるほど表層崩壊は減る。,天然林は人工林より表層崩壊は少ない。,人工壮齢林では天然林の倍以上の崩壊率である。,d,人工壮齢林は一般的に天然林より崩壊率が低い。,森林水文学,標準
4,森林土木,2014,渓流の土砂移動形態に関する記述として、誤っているものをa～dのなかから選びなさい。,流量や渓床勾配が増加して移動限界を越えると砂礫は移動を始め、滑動、転動、跳躍といった移動状態の土砂を掃流砂という。,掃流砂は一般に1粒径程度の厚さで移動しているが、勾配が急になり1/4程度以上になると、流れの全層にわたって砂礫が移動する土石流になる。,渓床勾配が1/40から1/4程度の場合は、砂礫の移動層の厚さが1粒径以上で水深全体に及ばない土砂流あるいは掃流状集合流動となる。,土砂流では移動層の上面では掃流が見られ、浮遊砂も共存する流れである。,b,土石流になる勾配は1/10程度以上であり、1/4程度ではない。,砂防学,標準
5,森林土木,2014,森林の水文学的機能に関する記述として、誤っているものをa～dのなかから選びなさい。,森林は降雨を遮断し、林床への到達雨量を減少させる。,森林土壌は雨水の浸透を促進し、表面流出を抑制する。,森林は蒸発散により水循環に影響を与える。,森林は河川流量を常に増加させる。,d,森林は平水時の流量は増加させるが、洪水時には流量を抑制する効果がある。,森林水文学,標準
6,森林土木,2014,治山事業の目的に関する記述として、誤っているものをa～dのなかから選びなさい。,山地災害の防止,水源の涵養,生活環境の保全,森林の生産性向上のみを目的とする,d,治山事業は森林の有する公益的機能の維持増進を総合的に目的とする。,森林法,標準
7,森林土木,2014,森林の土壌保全機能に関する記述として、誤っているものをa～dのなかから選びなさい。,樹木の根系が土壌を物理的に保持する。,林床被覆により雨滴の衝撃を緩和する。,有機物の供給により土壌構造を改善する。,森林土壌の侵食抵抗性は裸地と同程度である。,d,森林土壌の侵食抵抗性は裸地より格段に高い。,森林土壌学,標準
8,森林土木,2014,山腹工の種類と特徴に関する記述として、誤っているものをa～dのなかから選びなさい。,山腹基礎工は斜面の安定化を図る構造物である。,山腹緑化工は植生により斜面を保護する工法である。,筋工は等高線方向に設置する土留工である。,山腹工では構造物のみで斜面を安定化する。,d,山腹工では構造物と植生を組み合わせて斜面を安定化する。,治山技術基準,標準
9,森林土木,2014,渓間工の機能に関する記述として、誤っているものをa～dのなかから選びなさい。,渓床の縦断勾配を緩化する。,土砂や流木の流出を抑制する。,渓岸の侵食を防止する。,渓流の流量を完全に遮断する。,d,渓間工は流量を調節するが、完全に遮断するものではない。,治山技術基準,標準
10,森林土木,2014,森林作業道の設計に関する記述として、誤っているものをa～dのなかから選びなさい。,地形に沿った線形とし、切盛土量を最小化する。,適切な縦断勾配を設定し、排水を考慮する。,幅員は使用する機械に応じて決定する。,急傾斜地では直線的な線形とする。,d,急傾斜地ではジグザグ線形等により勾配を緩和する。,森林作業道作設指針,標準
11,森林土木,2014,林道の維持管理に関する記述として、誤っているものをa～dのなかから選びなさい。,定期的な点検により路面や構造物の状況を把握する。,側溝や横断溝の清掃により排水機能を維持する。,法面の点検により崩壊の兆候を早期発見する。,維持管理は必要最小限とし、コストを優先する。,d,林道の維持管理では安全性と機能維持を最優先とする。,林道技術基準,標準
12,森林土木,2014,流域管理における森林の役割に関する記述として、誤っているものをa～dのなかから選びなさい。,水源涵養機能により安定した水供給に寄与する。,土砂流出防止機能により下流域を保全する。,水質浄化機能により清浄な水を供給する。,森林は常に下流の洪水を完全に防止する。,d,森林は洪水の軽減効果はあるが、完全な防止はできない。,森林水文学,標準
13,森林土木,2014,急傾斜地の森林施業に関する記述として、誤っているものをa～dのなかから選びなさい。,土壌保全に配慮した作業方法を選択する。,集材方法は地形条件を考慮して決定する。,作業道は適切な勾配で設置する。,急傾斜地では皆伐が最も適している。,d,急傾斜地では択伐等の保護的施業が適している。,森林施業技術,標準
14,森林土木,2014,森林の防災機能に関する記述として、誤っているものをa～dのなかから選びなさい。,土砂災害の防止・軽減効果がある。,風害の防止・軽減効果がある。,雪崩の防止・軽減効果がある。,すべての自然災害を完全に防止できる。,d,森林は自然災害の軽減効果はあるが、完全な防止はできない。,森林の公益的機能,標準
15,森林土木,2014,治山施設の点検に関する記述として、誤っているものをa～dのなかから選びなさい。,定期的な点検により施設の健全性を確認する。,豪雨後には臨時点検を実施する。,点検結果に基づき適切な維持補修を行う。,治山施設は永久構造物のため点検は不要である。,d,治山施設も経年劣化するため定期的な点検が必要である。,治山技術基準,標準
16,森林土木,2014,森林の生物多様性保全に関する記述として、誤っているものをa～dのなかから選びなさい。,多様な樹種による森林は生物多様性が高い。,林齢の異なる森林のモザイク配置が重要である。,水辺環境は特に生物多様性が高い。,人工単一樹種林が生物多様性保全に最適である。,d,人工単一樹種林より混交林の方が生物多様性保全に有効である。,森林生態学,標準
17,森林土木,2014,森林土木工事の環境配慮に関する記述として、誤っているものをa～dのなかから選びなさい。,濁水の発生防止対策を講じる。,希少動植物の生息地に配慮する。,景観との調和を図る。,環境配慮は工事コストに関係なく実施しない。,d,環境配慮は法的義務であり、必要なコストを確保して実施する。,環境配慮指針,標準
18,森林土木,2014,木材の材料特性に関する記述として、誤っているものをa～dのなかから選びなさい。,木材は繊維方向と直交方向で強度が異なる。,含水率が強度に影響を与える。,節等の欠点が強度に影響する。,すべての木材は同一の強度特性を有する。,d,木材の強度特性は樹種や等級により大きく異なる。,木材工学,標準
19,森林土木,2014,森林における炭素循環に関する記述として、誤っているものをa～dのなかから選びなさい。,樹木は光合成により大気中のCO2を吸収する。,森林土壌には多量の炭素が蓄積されている。,森林の成長段階により炭素吸収量が変化する。,森林は常に大量のCO2を放出する。,d,健全な森林は成長期にはCO2の吸収源となる。,森林炭素循環,標準
20,森林土木,2014,森林計画制度に関する記述として、誤っているものをa～dのなかから選びなさい。,全国森林計画は国が策定する。,地域森林計画は都道府県が策定する。,市町村森林整備計画は市町村が策定する。,森林計画は一度策定すると変更できない。,d,森林計画は5年ごとに見直され、必要に応じて変更される。,森林法,標準
1,都市計画及び地方計画,2014,次に示す都市計画思想とその提唱者について、誤っているものをa～dのなかから選びなさい。,工業都市：トニー・ガルニエ（Tony Garnier）,田園都市：エベネザー・ハワード（Sir Ebenezer Howard）,都市のイメージ：ル・コルビジェ（Le Corbusier）,近隣住区単位：C.アーサー・ペリー（Clarence Arthur Perry）,c,「都市のイメージ」はケヴィン・リンチの著作。ル・コルビジェは「輝く都市」等で有名。,都市計画史,標準
2,都市計画及び地方計画,2014,次の①から④の日本の都市計画に関する事項を、年代順に正しく並べたものをa～dのなかから選びなさい。①都市計画法並びに市街地建築物法の制定②銀座煉瓦街建設③東京市区改正条例④帝都復興計画制定,①－②－③－④,②－④－①－③,②－③－①－④,④－③－②－①,c,②銀座煉瓦街建設(1872)→③東京市区改正条例(1888)→①都市計画法制定(1919)→④帝都復興計画(1923)の順。,都市計画史,標準
3,都市計画及び地方計画,2014,日本における国土づくりの基本となる計画として位置付けられていた全国総合開発計画（全総）に代わり、平成17年の国土総合開発法の抜本的改正により、新たに位置付けられた計画の名称をa～dのなかから選びなさい。,全国総合計画,国土総合計画,国土の保全及び開発に関する計画,国土形成計画,d,平成17年の法改正により「国土形成計画」が新たに位置付けられた。,国土形成計画法,標準
4,都市計画及び地方計画,2014,都市計画法第7条の2に規定する都市再開発方針等について、方針とその根拠法の組み合わせとして、誤っているものをa～dのなかから選びなさい。,都市再開発の方針：都市再開発法,拠点業務市街地の開発整備の方針：都市再生特別措置法,防災街区整備方針：密集市街地における防災街区の整備の促進に関する法律,住宅市街地の開発整備の方針：大都市地域における住宅及び住宅地の供給の促進に関する特別措置法,b,拠点業務市街地の開発整備の方針の根拠法は都市計画法である。,都市計画法,標準
5,都市計画及び地方計画,2014,土地区画整理組合の定款に記載しなければならない事項に関する記述として、誤っているものをa～dのなかから選びなさい。,参加組合員に関する事項,役員の定数、任期、職務の分担並びに選挙及び選任の方法に関する事項,費用の分担に関する事項,土地区画整理審議会並びにその委員及び予備委員に関する事項,d,土地区画整理審議会に関する事項は定款記載事項ではない。,土地区画整理法,標準
6,都市計画及び地方計画,2014,都市計画法に定める開発行為に関する記述として、都道府県知事の許可を受けなければならないものをa～dのなかから選びなさい。,市街化区域内の開発面積250m2の開発行為,住宅街区整備事業の施行として行う開発行為,"都市計画区域及び準都市計画区域外の区域における15,000m2の開発行為",b,c,都市計画区域外で1ha以上の開発行為は許可が必要。,都市計画法,標準
7,都市計画及び地方計画,2014,市街化区域と市街化調整区域に関する記述として、誤っているものをa～dのなかから選びなさい。,市街化区域は、すでに市街地を形成している区域及びおおむね10年以内に優先的かつ計画的に市街化を図るべき区域である。,市街化調整区域は、市街化を抑制すべき区域である。,都市計画区域は、必ず市街化区域と市街化調整区域に区分しなければならない。,線引き都市計画区域では、用途地域は市街化区域に定める。,c,都市計画区域の線引きは義務ではなく、必要に応じて区分する。,都市計画法,標準
8,都市計画及び地方計画,2014,用途地域に関する記述として、誤っているものをa～dのなかから選びなさい。,用途地域は、都市の土地利用の計画的な規制・誘導を図るために定める。,住居系、商業系、工業系の3つに大別される。,建築物の用途、容積率、建ぺい率等の制限がある。,すべての都市計画区域に用途地域を定めなければならない。,d,用途地域は必要に応じて定めるものであり、すべての都市計画区域に定める義務はない。,都市計画法,標準
9,都市計画及び地方計画,2014,都市施設に関する記述として、誤っているものをa～dのなかから選びなさい。,都市施設には、道路、公園、上下水道、学校等が含まれる。,都市施設は、都市計画に定めることができる。,都市計画施設の区域内では、建築制限がある。,都市施設は、すべて公共が整備しなければならない。,d,都市施設は民間事業者も整備することができる。,都市計画法,標準
10,都市計画及び地方計画,2014,市街地開発事業に関する記述として、誤っているものをa～dのなかから選びなさい。,土地区画整理事業、市街地再開発事業等がある。,計画的な市街地の整備を図ることを目的とする。,都市計画として決定される。,市街地開発事業は、必ず公共が施行しなければならない。,d,市街地開発事業は、個人、組合、公共団体、都市再生機構等が施行できる。,都市計画法,標準
11,都市計画及び地方計画,2014,地区計画に関する記述として、誤っているものをa～dのなかから選びなさい。,地区の特性に応じたきめ細かな規制・誘導を行う制度である。,地区計画の方針と地区整備計画から構成される。,建築物の用途、形態等に関する制限を定めることができる。,地区計画は、市街化調整区域には定めることができない。,d,地区計画は市街化調整区域にも定めることができる。,都市計画法,標準
12,都市計画及び地方計画,2014,都市計画の決定・変更手続きに関する記述として、誤っているものをa～dのなかから選びなさい。,都市計画の案の縦覧を行う。,関係市町村及び都道府県の意見を聴く。,必要に応じて公聴会を開催する。,住民や利害関係者の意見は考慮しない。,d,都市計画の決定・変更では住民等の意見を適切に考慮する。,都市計画法,標準
13,都市計画及び地方計画,2014,建築基準法に関する記述として、誤っているものをa～dのなかから選びなさい。,建築物の敷地、構造、設備等について最低基準を定めている。,確認申請により、建築基準法適合性を確認する。,用途地域における建築制限を定めている。,建築基準法の規定に適合しない建築物でも建築確認を受けることができる。,d,建築確認は建築基準法適合性を確認する制度であり、適合しない建築物は確認を受けられない。,建築基準法,標準
14,都市計画及び地方計画,2014,都市公園に関する記述として、誤っているものをa～dのなかから選びなさい。,都市公園は、都市の環境の保全と向上、住民の健康の維持増進等を目的とする。,住区基幹公園、都市基幹公園、大規模公園等に分類される。,都市公園には、建ぺい率制限がある。,都市公園は、必ず都市計画決定が必要である。,d,都市公園には都市計画決定を要するものと要しないものがある。,都市公園法,標準
15,都市計画及び地方計画,2014,景観法に関する記述として、誤っているものをa～dのなかから選びなさい。,良好な景観の形成を促進することを目的とする。,景観計画の策定により、景観形成を図る。,景観重要建造物や景観重要樹木を指定できる。,景観法による規制は、既存の建築物には適用されない。,d,景観法による規制は既存建築物の増改築等にも適用される場合がある。,景観法,標準
16,都市計画及び地方計画,2014,中心市街地活性化に関する記述として、誤っているものをa～dのなかから選びなさい。,中心市街地の活性化は、都市機能の集積を図ることが重要である。,基本計画の策定により、総合的な取組みを推進する。,TMO（タウンマネジメント機関）が重要な役割を果たす。,中心市街地活性化では、郊外開発を積極的に推進する。,d,中心市街地活性化では郊外開発を抑制し、中心部への集積を図る。,中心市街地活性化法,標準
17,都市計画及び地方計画,2014,コンパクトシティに関する記述として、誤っているものをa～dのなかから選びなさい。,都市機能を集約し、効率的な都市経営を目指す概念である。,公共交通の充実により、自動車に依存しない都市を目指す。,高齢社会に対応した歩いて暮らせる都市を目指す。,市街地の無制限な拡散を推進する。,d,コンパクトシティは市街地の拡散を抑制し、集約型都市構造を目指す。,都市計画,標準
18,都市計画及び地方計画,2014,地方分権に関する記述として、誤っているものをa～dのなかから選びなさい。,国と地方の役割分担の見直しを図る。,地方の自主性・自立性を高めることを目的とする。,機関委任事務の廃止により、地方の裁量権が拡大した。,地方分権により、国の権限が全て地方に移譲された。,d,地方分権は段階的に進められており、国の権限がすべて移譲されたわけではない。,地方分権一括法,標準
19,都市計画及び地方計画,2014,過疎地域の振興に関する記述として、誤っているものをa～dのなかから選びなさい。,人口減少と高齢化が進行している地域である。,過疎地域自立促進特別措置法により支援されている。,生活環境の整備や産業の振興等が課題となっている。,過疎地域では、都市計画を策定することができない。,d,過疎地域でも必要に応じて都市計画を策定することができる。,過疎地域自立促進特別措置法,標準
20,都市計画及び地方計画,2014,持続可能な都市に関する記述として、誤っているものをa～dのなかから選びなさい。,環境負荷の低減を図る。,社会・経済・環境の統合的な向上を目指す。,将来世代のニーズも考慮する。,経済成長のみを重視し、環境や社会は軽視する。,d,持続可能な都市では経済・社会・環境の統合的な発展を目指す。,持続可能な開発目標,標準
1,造園,2014,地球環境に配慮し、資源を大切にする考え方や生活に関連していない用語をa～dのなかから選びなさい。,サスティナブル・ディベロップメント,リデュース,ハザード,ロハス,c,ハザードは災害や危険を意味し、環境配慮や資源保護とは直接関連しない。,環境用語,標準
2,造園,2014,サッカー場の設計における留意点として、誤っているものをa～dのなかから選びなさい。,長軸方向はできるだけ東西とする。,フィールドはできるだけ平坦とするが、排水を考慮して0.3％～1％程度の勾配をつける。,ゴールは、使用時、未使用時に限らず転倒防止等の安全対策を施したものとする。,フィールドの舗装は芝生であることが望ましい。,a,サッカー場の長軸方向は南北とし、東西日照の影響を避ける。,スポーツ施設計画基準,標準
3,造園,2014,第1種公認陸上競技場の規格として、誤っているものをa～dのなかから選びなさい。,ウェイト・トレーニング場が必要,全天候舗装の400mトラックを有した補助競技場が必要,インフィールドは人工芝とする,8レーンまたは9レーンとする,c,第1種公認陸上競技場のインフィールドは天然芝が原則。,日本陸上競技連盟規則,標準
4,造園,2014,日本庭園の伝統的な植栽技法のうち、「景養木（けいようぼく）」の説明文として正しいものをa～dのなかから選びなさい。,庭の中心に植栽される樹木で、樹形の優れた常緑の大木を原則にして植栽する。,正真木（しょうしんぼく）と対比美をなす樹木で、正真木が広葉樹であれば針葉樹、針葉樹であれば広葉樹とする。,庭が南に面している時に、東の方向に植栽する。常緑の針葉樹または常緑の広葉樹とし、なかでも幹や枝葉の美しいものとする。,庭が南に面している時に、西の方向に植栽する。主に落葉樹が用いられる。,c,景養木は庭の東側に植栽し、常緑樹で美しい樹形のものを用いる。,日本庭園技法,標準
5,造園,2014,移植が容易な樹木をa～dのなかから選びなさい。,ヤマモモ,モクレン,ユリノキ,イロハモミジ,d,イロハモミジは比較的移植が容易な樹種である。,樹木学,標準
6,造園,2014,公園設計の基本原則に関する記述として、誤っているものをa～dのなかから選びなさい。,利用者の安全性を最優先に考慮する。,地域の気候や風土に適した植物を使用する。,維持管理のしやすさを考慮した設計とする。,デザイン性を重視し、機能性は二の次とする。,d,公園設計では機能性とデザイン性の両立が重要。,造園計画,標準
7,造園,2014,都市緑化の効果に関する記述として、誤っているものをa～dのなかから選びなさい。,ヒートアイランド現象の緩和効果がある。,大気浄化作用により空気質の改善に寄与する。,騒音の軽減効果がある。,緑化により都市の気温は必ず低下する。,d,緑化は気温緩和効果はあるが、必ず低下するとは限らない。,都市緑化,標準
8,造園,2014,庭園様式に関する記述として、誤っているものをa～dのなかから選びなさい。,枯山水は水を用いずに山水を表現する日本庭園の様式である。,フランス式庭園は幾何学的で整形式の庭園様式である。,イギリス式庭園は自然風景式の庭園様式である。,中国庭園は日本庭園の影響を受けて発達した。,d,中国庭園は日本庭園に影響を与えた側であり、逆である。,庭園史,標準
9,造園,2014,植物の生態的特性に関する記述として、誤っているものをa～dのなかから選びなさい。,陽樹は日当たりの良い場所を好む植物である。,陰樹は日陰でも生育できる植物である。,先駆植物は森林の遷移の初期段階に出現する。,すべての植物は同じ環境条件で最適に生育する。,d,植物はそれぞれ異なる環境条件を好む。,植物生態学,標準
10,造園,2014,ランドスケープデザインの手法に関する記述として、誤っているものをa～dのなかから選びなさい。,地形の特性を活かした設計を行う。,既存の植生を可能な限り保全する。,周辺環境との調和を図る。,人工的な要素のみで構成する。,d,ランドスケープデザインでは自然と人工の調和が重要。,ランドスケープデザイン,標準
11,造園,2014,公園の分類に関する記述として、誤っているものをa～dのなかから選びなさい。,街区公園は主として街区内の居住者の利用に供する公園である。,近隣公園は主として近隣住区の居住者の利用に供する公園である。,地区公園は主として徒歩圏域の居住者の利用に供する公園である。,総合公園は一つの市町村の区域を超えた広域の利用に供する公園である。,d,総合公園は一つの市町村内の利用を想定した公園である。,都市公園法,標準
12,造園,2014,日本の伝統的な庭園要素に関する記述として、誤っているものをa～dのなかから選びなさい。,石組みは庭園の骨格を形成する重要な要素である。,飛石は歩行のための機能と景観上の役割を持つ。,蹲踞（つくばい）は茶庭に設けられる手水鉢である。,芝生は日本庭園の主要な要素として古くから使用されてきた。,d,芝生は明治以降に西洋から導入されたもので、伝統的要素ではない。,日本庭園史,標準
13,造園,2014,植栽設計に関する記述として、誤っているものをa～dのなかから選びなさい。,植栽する場所の土壌条件を事前に調査する。,成長後の樹形や大きさを考慮して配植する。,季節の変化による景観の変化を考慮する。,在来種より外来種を積極的に使用する。,d,在来種の使用が生態系保全の観点から推奨される。,植栽設計,標準
14,造園,2014,屋上緑化に関する記述として、誤っているものをa～dのなかから選びなさい。,建物の断熱効果を向上させる。,都市のヒートアイランド現象の緩和に寄与する。,雨水の流出抑制効果がある。,屋上緑化では土壌の厚さは考慮する必要がない。,d,屋上緑化では荷重制限により土壌厚の検討が重要。,屋上緑化,標準
15,造園,2014,歴史的庭園の保存に関する記述として、誤っているものをa～dのなかから選びなさい。,文化財としての価値を適切に評価する。,復元に当たっては十分な調査研究を行う。,伝統的な技法を継承し活用する。,現代的な材料や工法のみを使用する。,d,歴史的庭園の保存では伝統的技法の継承が重要。,文化財保護,標準
16,造園,2014,都市公園の管理運営に関する記述として、誤っているものをa～dのなかから選びなさい。,利用者の安全確保が最重要課題である。,植物の適切な管理により良好な景観を維持する。,地域住民との協働による管理が推進されている。,営利活動は一切禁止されている。,d,都市公園でも一定の条件下で営利活動が認められる場合がある。,都市公園法,標準
17,造園,2014,生物多様性に配慮した緑地計画に関する記述として、誤っているものをa～dのなかから選びなさい。,生態系ネットワークの形成を図る。,在来種を中心とした植栽を行う。,多様な環境を創出する。,単一種による植栽が最も効果的である。,d,生物多様性保全には多様な種による植栽が効果的。,生物多様性,標準
18,造園,2014,造園工事における安全管理に関する記述として、誤っているものをa～dのなかから選びなさい。,作業前に危険予知活動を実施する。,適切な保護具の着用を徹底する。,機械・器具の点検を定期的に行う。,安全管理は現場責任者のみが行えばよい。,d,安全管理は作業員全員が参加して行うものである。,労働安全衛生法,標準
19,造園,2014,造園材料に関する記述として、誤っているものをa～dのなかから選びなさい。,自然石は耐久性に優れた材料である。,木材は加工しやすく温かみのある材料である。,コンクリートは成形自由度が高い材料である。,すべての造園材料は同じ特性を持つ。,d,造園材料はそれぞれ異なる特性を持つ。,造園材料学,標準
20,造園,2014,環境教育における緑地の活用に関する記述として、誤っているものをa～dのなかから選びなさい。,自然観察の場として活用できる。,生態系学習の教材として活用できる。,季節の変化を学ぶ場として活用できる。,緑地は環境教育には不適切である。,d,緑地は環境教育において非常に有効な場である。,環境教育,標準
