id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
184,トンネル,2010,自然由来の重金属等の対策に使用される用語の説明のうち、誤っているものを選びなさい。,重金属の主なものとしては、カドミウム（cd）鉛（pd）六価クロム（cr）水銀（hg）ひ素（As）セレン（Se）ふっ素（F）ほう素（B）およびそれらの化合物をいう,酸性水とは㏗が5.8を下回る地下水又は表流水をいう,重金属等（水銀を除く）の第二溶出量基準は、土壌溶出量基準の30倍として設定されている,土壌溶出量基準とは、土壌汚染対策法に規定されている指定区域の指定に係る基準のうち、土壌に含まれる特定有害物質の量に関するものをいう,a,鉛の元素記号はPbであり、Pdではない,建設発生土利用技術マニュアル,標準
185,トンネル,2010,山岳トンネルに作用する地圧に関する記述のうち、誤っているものを選びなさい。,スメクタイト等の膨張性粘土鉱物が吸水膨張することで覆工に荷重が作用する現象をスクイージングという,トンネル掘削によりトンネル上方の地山が緩み、ある高さ相当の地山重量がトンネルの覆工に直接、鉛直方向の荷重として作用する地圧を緩み圧という,緩み圧が縦断方向に連続的に作用する場合には、天端にトンネル縦断方向の開口性ひび割れが生じ、アーチの両側付近には、圧縮ひび割れ（圧ざ）や、せん断ひび割れが生じることがある,偏圧は左右非対称な地圧が作用する状況であり、トンネル断面中心線に対し片側のアーチ肩部が主働土圧作用領域となり、その反対側のアーチ肩部は突き上げられ受働土圧作用領域となる,a,スクイージングは膨張圧ではなく圧縮による絞り出し現象,トンネル標準示方書,標準
186,トンネル,2010,山岳トンネルの補助工法に関する記述のうち、誤っているものを選びなさい。,施工中に切羽崩壊・地山の押出し、突発湧水などが発生し、修正設計によって補助工法を適用する際には、費用対効果の観点から適用区間長によって最適な補助工法が異なる場合がある,切羽の安定を確保するためには、加背割りを細分化する方法と加背割を変えずに補助工法を併用する方法があるが、現在では加背割を細分化する場合が多い,天端安定対策と鏡面の安定対策は互いに関連している部分もあり、地山条件や切羽観察結果等に基づき効果的で目的に適合した補助工法を組み合せることが望ましい,トンネル施工に伴う地表沈下は、地形条件、地質条件、地下水、施工法等が複雑に関係するが、トンネル掘削による緩み領域の拡大ならびに地下水の排除が大きな原因と考えられる,b,現在では補助工法を併用する場合が多い,トンネル標準示方書,標準
187,トンネル,2010,ロックボルトの機能および効果の概念に関する記述のうち、誤っているものを選びなさい。,ロックボルトの引張抵抗機能とは、ロックボルト軸方向の引張抵抗によってその方向の地山との相対変位を抑制する機能である,ロックボルトのせん断抵抗機能とは、ロックボルト軸直角方向のせん断抵抗によってその方向の地山との相対変位を抑制する機能である,不安定な岩塊を深部の地山と一体化し、そのはく落や抜け落ちを抑止することを縫付け効果という,吹付けコンクリートと地山の付着が損なわれた場合に、ロックボルトが吹付けコンクリートを地山に縫付けることによって荷重を支持することを内圧効果という,d,内圧効果は地山内に内圧を与える効果であり、縫付け効果とは異なる,トンネル標準示方書,標準
188,トンネル,2010,シールド工法の用語に関する記述のうち、正しいものを選びなさい。,シールドの外径とはスキンプレートの外径をいい、フリクションカット用ビット、固定そり、裏込め注入管等による突起部の寸法も含む,セグメント外面と地山との空隙をテールクリアランスという,シールドのテール部におけるセグメント外面とテールスキンプレート内面との間隔をテールボイドという,シールド鋼殻の先端部にあって、隔壁とともにカッターチャンバーを形成する部分をフード部という,d,フード部はカッターチャンバーを形成する先端部,シールド工法技術指針,標準
189,トンネル,2010,シールド工法のセグメントの構造計算に関する記述のうち、誤っているものを選びなさい。,トンネルの構造計算では、横断方向と縦断方向に分けて行う,トンネルの構造計算は、施工途中の各段階および完成後の状態に応じた荷重に対して安全側となるように行う,トンネル横断面に対する設計荷重は設計の対象となるトンネルの区間内の最も不利な条件をもとに定める,コンクリート系セグメントでは、不静定力または弾性変形の計算において一般に鉄筋を考慮したコンクリート全断面を有効として計算する,d,コンクリート系セグメントでは鉄筋を考慮しない全コンクリート断面で計算する,シールド工法技術指針,標準
190,トンネル,2010,開削工法における地下連続壁の特徴に関する記述のうち、誤っているものを選びなさい。,ソイルセメント地下連続壁は遮水性が比較的よく、断面性能は場所打ち杭、既製杭地下連続壁と同等であることから、市街地での中規模開削工事に用いられることが多い,安定液固化地下連続壁はＲＣ地下連続壁に比較して、剛性が小さいことから掘削深さに限界があるものの、削孔精度が良いことから大深度の遮水壁構築に適する,鉄筋コンクリート地下連続壁（ＲＣ地下連続壁）は、壁体が本体構造物の一部として利用できることや、工事による騒音や振動が小さいことが特徴である,鋼製地下連続壁はＲＣ地下連続壁に比較して作業スペースが大きくなることが特徴である,d,鋼製地下連続壁は作業スペースが小さくなる,開削工法技術指針,標準
191,トンネル,2010,青函トンネルに関する記述のうち、正しいものを選びなさい。,海底掘削区間は、シールドトンネルで施工された,海底掘削区間の最大水深は、約100mである,海底掘削区間の最大水深部の土被りは、約100mである,海底掘削区間は、片押し掘削によって施工された,c,青函トンネルの最大水深部の土被りは約100mである,青函トンネル技術報告書,標準
192,トンネル,2010,NATM工法における標準的な支保パターンの施工順序として、正しいものはどれか。,一次吹付け→ロックボルト→鋼製支保工→二次吹付け,ロックボルト→一次吹付け→鋼製支保工→二次吹付け,鋼製支保工→一次吹付け→ロックボルト→二次吹付け,一次吹付け→鋼製支保工→ロックボルト→二次吹付け,d,支保工の施工順序は①一次吹付け、②ロックボルト、③鋼製支保工、④二次吹付けの順,トンネル標準示方書,標準
193,トンネル,2010,トンネルの縦断線形計画に関する記述のうち、誤っているものを選びなさい。,トンネル完成後の坑内湧水を良好な縦断排水工等によって自然流下させるには、通常0.02％以上の勾配があればよい,施工中の湧水を自然流下させるためには、湧水が少ない場合でも、0.3％以上、相当多い場合は0.5％程度の勾配が必要である,トンネル勾配はずり出しや材料運搬時の能率に影響を与えるので、施工面からの規制が必要なことがある,道路トンネルでは、通行車両の排気ガスを極力少なくする点から、機械換気を必要とするトンネルにおける最急上り勾配は３％程度以下とすることが望ましい,a,完成後の坑内湧水には0.3％以上の勾配が必要,道路トンネル技術基準,標準
194,トンネル,2010,ずり積み作業に関する記述のうち、誤っているものを選びなさい。,発破掘削で連続ベルトコンベヤー方式の場合は、掘削ずりをクラッシャーに投入可能な大きさまでブレーカー等により小割りする必要がある,ずり積み作業中は危険区域を定め、当該作業員以外の立入りを禁止し、十分な照明と換気を行い、ずりの性状によっては粉じん対策を行う必要がある,発破方式の場合は、特に十分な照明を行い、作業前、作業中を通じて、湧水の有無を十分確認しながら作業を行う必要がある,過積載により、運搬中にずりがこぼれ落ち、障害事故や脱線の原因となるほか、後方設備やジャンボ等他の施工機械に損傷を与えることがあるので、ずりは積み過ぎないように心がける必要がある,c,発破方式では不発弾の有無を確認することが重要,トンネル標準示方書,標準
195,トンネル,2010,特殊な地山条件において問題となる現象と取得すべき情報に関する組み合わせのうち、誤っているものを選びなさい。,切羽の崩壊、突発湧水・・・・・・・地山強度比、地下水位、破砕帯等の分布,坑壁の押し出し・・・・・・・・・・スメクタイト含有量、地山強度比,山はね、切羽崩壊・・・・・・・・・ぜい性度、AE,高圧熱水、有毒ガス発生・・・・・・重金属含有量、㏗,d,高圧熱水や有毒ガス発生では温度や成分分析が重要,トンネル標準示方書,標準
196,トンネル,2010,膨張性地山に関する記述のうち、誤っているものを選びなさい。,膨張性地山の挙動は、周辺の地山とともに坑壁が徐々に内空側に押し出されてくる現象が見られ、はなはだしい場合には工事に支障をきたすほど著しく掘削面積が縮小することがある,膨張性地山の変位は、天端や側壁に限定して生ずることが特徴である,膨張性地山の変位を支保工や覆工で抑えようとすると、支保工や覆工に大きな土圧が作用することになる,膨張性地山の土圧は、掘削直後ではごく小さな場合でも、切羽の進行とともに増加し、その強大な土圧によって支保工が破壊したり、また数年にわたりクリープひずみが蓄積した結果、覆工やインバートが変状し、トンネルの改築を余儀なくされることもある,b,膨張性地山の変位は全周に生ずる,トンネル標準示方書,標準
197,トンネル,2010,都市域を通過するトンネルに関する記述のうち、誤っているものを選びなさい。,都市域におけるトンネル工事は周辺の状況や地山条件等から通常の山岳工法によるトンネルに比較して厳しい制約がある,都市域を通過するトンネルでは、計画時から地表および地下構造物等の支障など、周辺条件の調査を行わなければならない,都市域を通過するトンネル計画における周辺状況調査は、自然環境、社会環境、生活環境等の調査である,土被りが小さく未固結地山の場合には、地下水障害や地表沈下が問題となるので、地層状況（破砕帯等の有無、走向、傾斜）、地下水（酸性水濃度）、地質状態（不連続面状態等）、力学的性質等を調査するために、ボーリング調査やその孔を利用した各種原位置試験、室内試験、地下水調査等を実施する,d,酸性水濃度ではなくpHや水質を調査する,トンネル標準示方書,標準
198,トンネル,2010,トンネルの周辺環境調査に関する調査項目と調査事項の組み合わせのうち、誤っているものを選びなさい。,地表水状況・・・・・・・・表流水、温泉、湧泉、湖沼、湿原の分布,渇水・・・・・・・・・・・水利用の状況、地下水位、水質、水源状況、大気汚染物質、渇水発生の可能性がある近接工事,動植物・・・・・・・・・・動物、植物の分布（とくに希少な種）、生態系調査,鉱染、重金属・・・・・・・湧水のpH、電気伝導度、水質分析、含有量試験、溶出試験,b,渇水調査に大気汚染物質は含まれない,トンネル標準示方書,標準
199,トンネル,2010,山はねに関する記述の組み合わせのうち、誤っているものを選びなさい。,関越トンネル（関越自動車道）：石英閃緑岩ホルンフェルス、土被り750m程度以上、鏡面,大清水トンネル（上越新幹線）：花崗岩花崗閃緑岩、土被り100m程度以上、切羽天端～側壁・切羽後方20m程度の天端～側壁,雁坂トンネル（国道140号線）：花崗閃緑岩ホルンフェルス砂岩・粘板岩、土被り300m程度以上、天端～側壁,新清水トンネル（上越線）：石英閃緑岩花崗閃緑岩ホルンフェルス花崗岩、土被り500m程度以上、側壁,b,大清水トンネルの土被りは1000m程度以上,山はね対策工法技術指針,標準
200,トンネル,2010,吹付けコンクリートの配合に関する記述のうち、誤っているものを選びなさい。,一般に水セメント比は、湿式では65～75％、乾式では45～55％の範囲である,高強度吹付けコンクリートの水セメント比は、40～50％（水結合材比30～40％程度）である,単位セメント量は、通常強度では360kg/m³程度である,単位セメント量は、高強度吹付けコンクリートや液体急結剤を使用する場合には400～500kg/m³程度であることが多い,a,水セメント比は湿式で45～55％、乾式で65～75％の範囲,トンネル標準示方書,標準
201,都市計画及び地方計画,2010,都市計画理論の提唱者とその主な提案についての組み合わせのなかで、誤っているものを選びなさい。,パトリック・ゲデス － 明日の田園都市,オースマン － パリの改造計画,コーリン・ブキャナン － 都市交通に関する研究,C.A.ペリー － 近隣住区論,a,パトリック・ゲデスは地域調査論、明日の田園都市はハワードの提案,都市計画史,標準
202,都市計画及び地方計画,2010,日本における都市計画に関する出来事を年代順に並べたものとして、正しいものを選びなさい。,１.市街地建築物法の制定－３.銀座煉瓦街の建設－２.戦災復興計画,３.銀座煉瓦街の建設－１.市街地建築物法の制定－２.戦災復興計画,３.銀座煉瓦街の建設－２.戦災復興計画－１.市街地建築物法の制定,１.市街地建築物法の制定－２.戦災復興計画－３.銀座煉瓦街の建設,b,銀座煉瓦街（1872）→市街地建築物法（1919）→戦災復興計画（1945）,日本都市計画史,標準
203,都市計画及び地方計画,2010,戦災復興計画における記述で、誤っているものを選びなさい。,全国の戦災都市において土地区画整理事業を主軸とする復興計画が進められた,名古屋と広島において100m道路が建設された,同潤会アパートが建設された,当初の計画からみると3分の１程度の面積の事業となった,c,同潤会アパートは大正期から昭和初期に建設された,戦災復興史,標準
204,都市計画及び地方計画,2010,高度経済成長に建設されたニュータウンにおける記述のうち、誤っているものを選びなさい。,ニュータウンは職住近接を目指した住宅団地開発であった,千里丘陵や高蔵寺等にニュータウン開発が行われた,計画人口が30万人以上にもおよぶ大規模なニュータウンも建設された,1955年の日本住宅公団の発足によって、ニュータウン開発が行われた,a,ニュータウンは職住分離により郊外居住を進めた開発,ニュータウン開発史,標準
205,都市計画及び地方計画,2010,都市計画法第５条において規定されている「都市計画区域」における記述において、誤っているものを選びなさい。,都市計画区域は基本的に都道府県が定める,二つ以上の都府県をまたがる都市計画区域は指定できない,町村においては、人口等一定の要件を満たしていないと都市計画区域は指定できない,農業振興地域を含む区域において都市計画区域の指定は可能である,b,二つ以上の都府県にまたがる場合は国土交通大臣が指定,都市計画法,標準
206,都市計画及び地方計画,2010,都市計画区域マスタープランにおいて定める事項のうち、誤っているものを選びなさい。,都市計画の目標,区域区分の決定の有無,土地利用、都市施設の整備及び市街地開発事業に関する主要な都市計画の決定の方針,実現化方策,d,実現化方策は都市計画区域マスタープランの記載事項ではない,都市計画法,標準
207,都市計画及び地方計画,2010,用途地域において、用途制限により建築が可能な組み合わせとして正しいものを選びなさい。,第二種低層住居専用地域 － 病院,第一種中高層住居専用地域 － 旅館,工業地域 － 病院,工業専用地域 － 自動車教習所,c,工業地域では病院の建築が可能,建築基準法別表第二,標準
208,都市計画及び地方計画,2010,歴史まちづくり法に関する記述のうち、誤っているものを選びなさい。,歴史的風致維持向上計画を市町村が策定する,歴史的風致維持向上計画の策定にあたっては、歴史的風致維持向上施設の管理者の同意が必要となる,都道府県は、専門的知識や実績を有する公益法人、NPO法人を歴史的風致維持向上支援法人に指定できる,歴史的風致維持向上地区計画の指定により、用途地域による制限に係わらず地域の歴史的風致に相応しい用途の建築が可能となる,c,市町村が歴史的風致維持向上支援法人を指定する,歴史まちづくり法,標準
209,都市計画及び地方計画,2010,パーソントリップ調査に関する記述のうち、誤っているものを選びなさい。,昭和42年に広島都市圏で大規模に実施されて以来、既に30年を超える実績を有している調査である,交通行動の起点、終点、目的、利用手段、行動時間帯など１日の詳細な交通データ（トリップデータ）を得ることができる,トリップは、リンクトトリップとアンリンクトトリップの２つに分類できる,代表交通手段を決定する際の優先順位は、鉄道、自動車、バス、二輪車、徒歩の順である,a,最初は昭和43年に東京都市圏で実施された,交通計画,標準
210,都市計画及び地方計画,2010,都市内道路の機能とその内容に関する記述のうち、組み合わせとして正しいものを選びなさい。,Ⅰ.トラフィック機能とⅱ.景観、日照、通風等の保全、Ⅱ.アクセス機能とⅰ.沿道の土地利用のための出入りや貨物の積み下ろし、Ⅲ.都市環境機能とⅲ.人々の集い、遊び、語らい、Ⅳ.市街地形成機能とⅳ.人や物資の移動や通行,Ⅰ.トラフィック機能とⅱ.景観、日照、通風等の保全、Ⅱ.アクセス機能とⅲ.人々の集い、遊び、語らい、Ⅲ.都市環境機能とⅳ.人や物資の移動や通行、Ⅳ.市街地形成機能とⅰ.沿道の土地利用のための出入りや貨物の積み下ろし,Ⅰ.トラフィック機能とⅳ.人や物資の移動や通行、Ⅱ.アクセス機能とⅲ.人々の集い、遊び、語らい、Ⅲ.都市環境機能とⅱ.景観、日照、通風等の保全、Ⅳ.市街地形成機能とⅰ.沿道の土地利用のための出入りや貨物の積み下ろし,Ⅰ.トラフィック機能とⅳ.人や物資の移動や通行、Ⅱ.アクセス機能とⅰ.沿道の土地利用のための出入りや貨物の積み下ろし、Ⅲ.都市環境機能とⅱ.景観、日照、通風等の保全、Ⅳ.市街地形成機能とⅲ.人々の集い、遊び、語らい,d,トラフィック機能は交通機能、アクセス機能は出入り機能、都市環境機能は環境保全機能、市街地形成機能は空間機能,都市計画,標準
211,都市計画及び地方計画,2010,駅前広場計画に関する記述のうち、正しいものを選びなさい。,駅前広場は都市活動の拠点であり、都市の将来像、都市全体の施設計画、交通計画との整合性、一体性に配慮して計画する必要がある,駅前広場は、主に鉄道とバス・タクシーなどとの乗り換え需要に対応するものであることから、駅前広場内部の配置計画が最も重要であり、周辺との関係は考慮しなくてよい,駅前広場の交通空間には、市街地拠点機能や交流機能、景観機能などがあり、駅や都市の特性に適合させながら計画する必要がある,駅前広場の環境空間は、交通結節点としての機能を担う空間であり、交通手段相互の乗り換え及び歩行が効率的かつスムーズに行えるよう計画する必要がある,a,駅前広場は都市全体との整合性を図って計画する,都市計画,標準
212,都市計画及び地方計画,2010,自動車ターミナルに関する記述のうち、誤っているものを選びなさい。,自動車ターミナルは、バスやトラックなどの旅客や貨物のための交通結節施設であり、路外に設置する,自動車ターミナルは機能的にバスターミナルとトラックターミナルに分けられる,一般自動車ターミナルの都市計画は市町村が決定する,自動車ターミナルは平成21年３月31日現在、全国で63箇所が計画決定されている,c,一般自動車ターミナルは都道府県が決定する,都市計画法,標準
213,都市計画及び地方計画,2010,市街地開発事業に関する法律の施行日の順序として、正しいものを選びなさい。,土地区画整理法 → 新都市基盤整備法 → 新住宅市街地開発法 → 都市再開発法,土地区画整理法 → 新住宅市街地開発法 → 都市再開発法 → 新都市基盤整備法,都市再開発法 → 新都市基盤整備法 → 土地区画整理法 → 新住宅市街地開発法,都市再開発法 → 新住宅市街地開発法 → 新都市基盤整備法 → 土地区画整理法,b,土地区画整理法（1954）→新住宅市街地開発法（1963）→都市再開発法（1969）→新都市基盤整備法（1972）,市街地開発関連法,標準
214,都市計画及び地方計画,2010,土地区画整理事業の事業計画策定にあたっての基本的考え方に関する記述のうち、誤っているものを選びなさい。,施行地区をどのような市街地として整備しようとするのか、将来の土地利用を検討した上で、この市街地像に基づいて、事業計画を策定することが望ましい,事業地区へのアクセス道路や河川の整備等周辺で実施されている各種事業との連携・調整をとった事業計画を策定することが望ましい,土地区画整理事業は、移転・工事の完了時期にあわせて用途や容積率等が変更されることが一般的であり、都市計画担当部局と用途や容積率等について調整を図り、なるべく早く将来の土地利用構想を策定することが望ましい,予期できない社会・経済情勢の変動や公共施設の需要の変化が起こったとしても、一度策定した事業計画は変更すべきではない,d,事業計画は社会情勢の変化に応じて適切に変更すべき,土地区画整理法,標準
215,都市計画及び地方計画,2010,第二種市街地再開発事業の施行区域として都市計画に定める区域に関する記述のうち、その要件に適合しないものを選びなさい。,都市再生特別地区内の区域,区域の面積が0.3haの区域,十分な公共施設がなく土地の利用状況が著しく不健全な区域,土地の高度利用を図ることが、当該都市の機能の更新に貢献する区域,b,第二種市街地再開発事業の施行区域は0.5ha以上,都市再開発法,標準
216,都市計画及び地方計画,2010,一団地の住宅施設の都市計画の取扱いに関する記述のうち、誤っているものを選びなさい。,住宅は、当該地区の土地利用計画上の位置づけ及び周辺の市街地の状況等を勘案しつつ、適切な戸数及び住宅形式とすることが望ましい,団地内の道路については、団地の規模及び形状、住宅等の配置並びに周辺の状況等を勘案して、日常生活の利便、通行の安全、災害の防止、環境の保全に支障が生じないような規模及び構造で適正に配置することが望ましい,下水道は、現況人口、市街地の規模等から想定される雨水量及び地形、降水量等から想定される汚水流出量を支障なく処理できるものとすることが望ましい,団地には、共同住宅の居住者の保有する自動車の保管等のために必要な駐車施設を設けることが望ましい,c,下水道は汚水量と雨水量を正しく想定して計画する,都市計画法,標準
217,都市計画及び地方計画,2010,都市公園法による都市公園に関する記述のうち、正しいものを選びなさい。,市民緑地は都市公園である,国定公園は都市公園ではない,都市緑地は都市公園ではない,立体都市公園は都市公園ではない,b,国定公園は自然公園法に基づく公園で都市公園ではない,都市公園法,標準
218,都市計画及び地方計画,2010,都市の緑の保全や緑化に関する制度に関する記述のうち、正しいものを選びなさい。,緑地協定には緑地協定区域内の植栽する樹木の種類を定めることができる,緑地協定は都市計画区域外でも締結できる,市民緑地は都道府県知事が指定する,特別緑地保全地区内では無許可で樹木を伐採してもかまわない,a,緑地協定では植栽する樹木の種類を定めることができる,都市緑地法,標準
219,都市計画及び地方計画,2010,「緑の基本計画」における緑地として定義されているもののうち、誤っているものを選びなさい。,自転車歩行者専用道路,企業グラウンド,公開空地,寺社境内地,a,自転車歩行者専用道路は緑地として定義されない,都市緑地法,標準
220,都市計画及び地方計画,2010,都市公園法に関する記述のうち、誤っているものを選びなさい。,都市公園の地下に民間駐車場を設置できる,借地を都市公園として指定することができる,都市公園は、都市計画区域外において指定ができる,都市公園の維持管理を地域住民で構成される団体等が実施することができる,c,都市公園は都市計画区域内に設置される,都市公園法,標準
221,造園,2010,日本の庭園様式とその造られた時代について、誤っているものを選びなさい。,寝殿造庭園―平安時代前期,浄土式庭園―安土桃山時代,枯山水―室町時代,池泉回遊式庭園―江戸時代,b,浄土式庭園は平安時代後期の様式,日本庭園史,標準
222,造園,2010,都市公園における許容建築面積の扱いとして、正しいものを選びなさい。,教養施設、休養施設で文化財保護法に基づき指定された建築物、景観法、歴史まちづくり法に基づき指定された建築物は、敷地面積の20％を限度として原則の２％を超えることができる,屋根付き広場、壁を有しない雨天運動場は、建築面積としては扱わない,休養施設、運動施設、便益施設、管理施設の建築面積は特例として敷地面積の10％を限度として原則の２％を超えることができる,仮設公園施設は建築面積として扱わない,b,屋根付き広場で壁を有しないものは建築面積に算入しない,都市公園法施行令,標準
223,造園,2010,特別緑地保全地区における規制対象行為として、誤っているものを選びなさい。,建築物、その他の工作物の新築・改築又は増築,木材の伐採,屋外広告物の表示又は掲出,土石の類の採取,c,屋外広告物の表示は規制対象行為ではない,都市緑地法,標準
224,造園,2010,緑化施設整備計画認定制度に関わる記述のうち、誤っているものを選びなさい。,対象は、緑化地域指定を受けている区域内における建築物または、緑の基本計画において「緑化重点地区」指定を受けている敷地内で整備する緑化施設に限られる,新築の建築物のみが対象となる,対象となる緑化施設には、自然的な水流や池も含まれる,緑化面積の建築物の敷地面積に対する割合が20％以上であることが必要である,b,新築以外の建築物も対象となる,都市緑地法,標準
225,造園,2010,民有地緑化の推進に向けて実施されている緑地評価システムとして、誤っているものを選びなさい。,サーベイ,シージェス,グリーンサービス,エコマネー,c,グリーンサービスは緑地評価システムではない,緑地評価システム,標準
226,造園,2010,話し合いの手法として、知識や知恵が機能的な会議室ではなく、オープンな会話空間で創発されるという考えに基づき、メンバーを変えながら話し合いを３回程度行う手法を選びなさい。,ワークショップ,ワールドカフェ,オープンハウス,パブリックコメント,b,ワールドカフェはカフェのような環境で対話を行う手法,参加型計画手法,標準
227,造園,2010,花に芳香がある樹木で、誤っているものを選びなさい。,ロウバイ,クチナシ,ライラック,ユズ,d,ユズは果実に香りがあるが花には芳香がない,造園植物,標準
228,造園,2010,遊具施設のうち鉄製部材の標準耐用年数として、誤っているものを選びなさい。,10年,15年,20年,25年,a,鉄製部材の標準耐用年数は15年,都市公園技術標準,標準
229,造園,2010,テニスコートの設計にあたって、正しいものを選びなさい。,硬式テニスと軟式テニス兼用型コートのバック方向におけるアウトコートの広さはベースラインから6.4m以上確保する,硬式テニスコートの許容勾配は、コート中央からベースライン内で10cm以内とルールで定められている,フェンスの高さはベースライン側で３～４mとする,公園施設としてのテニスコートは、地区公園以上の公園に設けられる,c,テニスコートのフェンス高さはベースライン側で3-4m,運動施設設計基準,標準
230,造園,2010,管渠の接合における説明で、誤っているものを選びなさい。,管頂接合は、流水は円滑となるが掘削の深さが増して工費がかさむ工法である,２本以上の管渠が合流する場合の中心交角は、原則として60°以下とする,地表勾配が急峻な場合には、原則として管底接合が望ましい,水面接合は概ねの計画水位を一致させて接合する方法である,a,管頂接合は掘削深さが浅くなり工費を節約できる,公園施設設計基準,標準
231,造園,2010,平安時代に建造された庭園として、誤っているものを選びなさい。,桂離宮庭園（京都府京都市）,平等院庭園（京都府宇治市）,毛越寺庭園（岩手県平泉町）,白水阿弥陀堂庭園（福島県いわき市）,a,桂離宮庭園は江戸時代初期の建造,日本庭園史,標準
232,造園,2010,18世紀のイギリス風景式庭園で流行した様式として、正しいものを選びなさい。,アールデコ,バロック,ピクチャレスク,ルネッサンス,c,ピクチャレスクは18世紀イギリス風景式庭園の様式,西洋造園史,標準
233,造園,2010,都市公園法および都市公園法施行令に関する記述のうち、誤っているものを選びなさい。,一つの市町村区域内の都市公園敷地面積の標準は、市街地の住民ひとり当たり10㎡以上とする,街区公園の敷地面積は0.25haを標準とする,近隣公園の敷地面積は２haを標準とする,都市公園の設置および管理は、国または地方公共団体が行う,a,都市公園敷地面積の標準は住民ひとり当たり10㎡以上だが、これは市街地住民に限定されない,都市公園法施行令,標準
234,造園,2010,「日長（昼間の長さ）の周期的変化による植物の反応性」を意味する用語として、正しい用語を選びなさい。,陰陽性,走光性,光要求性,周光性,d,周光性（光周性）は日長の周期的変化による植物の反応,植物生理学,標準
235,造園,2010,エコツーリズム推進基本方針で示されているエコツーリズムを推進するうえで配慮すべき事項として、誤っているものを選びなさい。,他地域からのメダカやホタルの導入などによる遺伝子レベルでの攪乱にも配慮することが必要,里地里山などでは、維持管理活動をプログラムに含めず生物多様性の保護を重視する,潜在的なニーズがある「子ども」の視点が重要。長期宿泊体験など学校教育との連携も重要,有識者からの助言を受けつつ、関係省等での連携を強化,b,里地里山では維持管理活動をプログラムに含めることが重要,エコツーリズム推進基本方針,標準
236,造園,2010,ドッグランに関する記述のうち、誤っているものを選びなさい。,ドッグランは直訳すれば「犬が走る」ことだが、現在ではノーリードにして遊ばせる公園、または施設の呼称として使われている,出入り口（門扉）は、なるべく二重にする必要がある,網状柵は安価であるが、形状や変形しやすいので管理上の留意が必要である,フェンスは、高さは90㎝から120㎝の横線形状が望ましい,d,ドッグランのフェンス高さは150㎝以上が望ましい,公園施設設計基準,標準
237,造園,2010,肥料の４要素のうち「葉緑素が生成されず葉が黄変し、葉枯れを起こし、生育が止まる」という欠乏の症状が表れるものとして、正しいものを選びなさい。,窒素（Ｎ）,リン酸（Ｐ２Ｏ５）,カリ（カリウム、Ｋ２Ｏ）,カルシウム（Ｃａ）,a,窒素欠乏により葉緑素が生成されず黄変する,植物栄養学,標準
238,造園,2010,ツル性植物のうち、吸盤のあるまきひげで吸着する種として、正しいものを選びなさい。,ナツヅタ,ツルニチニチソウ,アケビ,セイヨウキヅタ,a,ナツヅタは吸盤のあるまきひげで吸着する,造園植物,標準
239,造園,2010,夏緑型とも言われる暖地型芝草（夏芝）の種として、誤っているものを選びなさい。,クリーピングベントグラス,ノシバ,バミューダグラス,コウライシバ,a,クリーピングベントグラスは寒地型芝草（冬芝）,芝草学,標準
240,造園,2010,都市計画に「特別緑地保全地区」を定めることができるとされている法令として、正しいものを選びなさい。,景観法,都市計画法,都市公園法,都市緑地法,d,特別緑地保全地区は都市緑地法に基づく,都市緑地法,標準
