id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
338,上水道及び工業用水道,2017,水道施設維持管理の充実を図るための取組みに関する記述として誤っているものはどれか,原水水質の悪化に対しては水質管理や浄水施設管理の高度化水質の安全性の確保水質検査精度の向上を図る,地震災害等の大規模な被災によって業務遂行能力が低下した状況下でもすべての業務を継続するための計画として事業継続計画を策定する,老朽化施設の更新はアセットマネジメント等の手法を用いて中長期の更新需要財政収支を考慮した計画を策定し着実に進める,給水の安定性と効率性を向上させるため計装技術の進歩を十分に活用して施設の自動化を進める,b,事業継続計画は大規模被災時に重要業務を継続するための計画でありすべての業務の継続を目的とするものではありません,事業継続計画策定指針,標準
339,上水道及び工業用水道,2017,取水施設に関する記述として誤っているものはどれか,計画取水量は計画一日最大給水量と取水から浄水処理までの損失水量等を考慮して定めるが一般的に計画一日最大給水量に3%程度を見込んだ計画とすることが適切である,取水施設は水源の種類にかかわらず年間を通して計画取水量を確実に取水できるものとし水源が地表水の場合には洪水時や渇水時にも安定的に取水できることが必要である,取水施設は原水として水質が良好であって将来に渡って汚濁されることのない地点に設置する必要がある,地下水の取水施設は主要な部分が地中や水中に埋没しまた改良等には取水停止を伴うことから目詰まりの修復や水中モーターポンプの更新などができるだけ容易に短期間で実施できるよう機材の搬出入作業スペースなど機器類の配置や構造的な配慮を必要とする,a,計画取水量は一般的に計画一日最大給水量に5%程度を見込んで設定します,水道施設設計指針,標準
340,上水道及び工業用水道,2017,浄水場の運転管理に関する記述として誤っているものはどれか,浄水処理工程における水量管理は処理すべき目標水量に対して各処理工程で水量を測定し目標値と比較しそれに合致するように設備や装置を制御することである,水質管理は水質基準に適合した衛生的に安全で快適に利用できる水道水を生産するために不可欠なものであり浄水施設の各段階で水質を測定しこれらの値と基準値又は管理目標値とを比較して適合しているかどうかを確認するとともに水質データを整理解析しその結果を浄水処理の改善に反映させる,施設管理とは浄水施設の状態を巡視点検し異常個所を早期に発見して整備補修を行うとともに燃料油脂類試薬の補充等の作業を実施して常時円滑な運転が行える状態に整備することである,薬品管理は浄水場で使用する薬品の需給計画に基づいて必要量を発注して納入された薬品の品質及び量を検査した上で貯蔵調整するほか水量を基に注入率を決定し注入を行うことである,d,薬品管理では水量だけでなく水質を基に注入率を決定し注入を行います,浄水場運転管理指針,標準
341,上水道及び工業用水道,2017,浄水施設のリスクやその対策に関する記述として誤っているものはどれか,地震による一部の被害で生じた影響が浄水場全体の運転に波及しないよう停電対策重要施設の複数系統化重要設備の二重化計装設備の保護緊急遮断塩素漏洩対策等も含め場内の施設設備全体を視野に入れたきめ細かな地震リスク対策を確立しておくことが必要である,商用電源の平時の信頼性は高いため停電対策は自然災害による不測の停電への対応を検討しておけば良い,原水水質悪化リスク対策は水質の現状把握と将来予測水源水質の保全の推進代替水源の確保高度浄水施設導入の検討浄水処理対応困難物質への対応がある,外部からの侵入やテロ等によるリスクは水源の水質汚染行為浄水場内や場外施設に侵入しての水質汚染行為及び施設の破壊行為等が考えられリスク対策は水源監視の強化浄水場等の水道施設の警備強化や防護対策の確立バイオアッセイ等による水質管理の徹底水道施設の覆蓋化などである,b,停電対策は自然災害だけでなく設備の故障等による停電も考慮する必要があります,水道施設設計指針,標準
342,上水道及び工業用水道,2017,凝集沈澱池に関する記述として誤っているものはどれか,横流式沈澱池の水流の安定化には池を細長くして流れに直線性を与えることが大切で長さは幅の3から8倍程度とすることが良いとされている,横流式沈澱池内の平均流速は0.4m/min以下を標準とする,傾斜板式沈澱池の表面負荷率は処理水量を沈降装置の沈降板の水平投影延べ面積で除して求め4から9mm/minとする,凝集沈澱池断面に均等に流入流出するよう流出入部及び中間部などに整流壁を設ける。整流壁の孔の総面積は流水断面積の10%を標準とする,b,横流式沈澱池内の平均流速は0.3m/min以下を標準とします,浄水施設設計指針,標準
343,上水道及び工業用水道,2017,横流式沈澱池の運転や日常点検に関する記述として誤っているものはどれか,沈澱池の運転に当たってはフロックの沈降状況沈澱スラッジの再浮上の有無及び処理水濁度などを確認するとともにその結果を凝集や薬品注入に反映し良好な沈澱水が得られるように努める,沈澱池に藻類が発生し後段の処理工程に悪影響を及ぼすおそれがあるときは必ず沈澱池を空にして清掃を行うことが必要である,沈澱池は毎年1回程度は池を空にして内面の清掃付属設備の補修整備を行うことが望ましい,リンクベルト方式などのスラッジ掻寄部はすべて水中に没しているため監視や点検などの維持管理がしにくく故障の発見が遅れたりすることがあるので入念に点検整備する,b,沈澱池に藻類が発生した場合必ずしも池を空にする必要はなく薬品処理等の対策も可能です,浄水場運転管理指針,標準
344,上水道及び工業用水道,2017,急速ろ過池に関する記述として正しいものはどれか,池数は予備を含め最小限2池以上とし予備池は10池までごとに2池の割合とする,1池のろ過面積は180m2以下とする,砂層の厚さは50から70cmを標準とする,ろ過砂の有効径は0.45から0.7mmが一般的であり均等係数の上限は1.70以下であること,c,急速ろ過池の砂層の厚さは50から70cmを標準とします,浄水施設設計指針,標準
345,上水道及び工業用水道,2017,急速ろ過池に関する記述として誤っているものはどれか,急速ろ過池のろ過方式には定速ろ過方式と定圧ろ過方式があり定速ろ過方式の制御方式として流量制御方式水位制御方式自然平衡方式がある,急速ろ過池には流入流出流量の平衡砂面上水深の確保ろ過速度の急変回避のためろ過水流出側にバタフライ弁などの流量調節装置が必ず必要である,クリプトスポリジウム等により水道原水が汚染される恐れのある場合はろ過池出口の水の濁度を常時把握しろ過水濁度を0.1度以下としなければならない,急速ろ過池でのクリプトスポリジウム等の対策としてはろ過水濁度の常時監視のほかろ過再開後一定時間の捨て水ろ過開始時のろ過速度の漸増方式などがある,b,急速ろ過池には必ずしもバタフライ弁等の流量調節装置が必要とは限りません,浄水施設設計指針,標準
346,上水道及び工業用水道,2017,紫外線処理によるクリプトスポリジウム対策技術に関する記述として正しいものはどれか,紫外線処理とは紫外域の光エネルギーを微生物に加えることで核酸を損傷させて不活化する処理方法である,紫外線照射槽を通過する水量の95%以上に対して紫外線の照射量を常時5mJ/cm2以上確保できること,処理対象とする水は濁度2度以下色度5度以下紫外線の透過率は60%を超えるものとする,紫外線ランプは処理水量が少ない場合には中圧紫外線ランプ処理水量が多い場合には低圧紫外線ランプが適している,a,紫外線処理とは紫外域の光エネルギーを微生物に加えることで核酸を損傷させて不活化する処理方法です,水道におけるクリプトスポリジウム等対策指針,標準
347,上水道及び工業用水道,2017,消毒剤の注入制御に関する記述として誤っているものはどれか,定値制御は目標値を一定に保持する制御であり設定された注入量になるよう調節弁を制御し流量計で計測した測定値を流量調節計にフィードバックし偏差に応じて制御する方法である,流量比例制御はあらかじめ設定した塩素注入率で注入量を制御するものである,フィードバック制御は処理水量や塩素要求量が一定である場合に残留塩素を目標値として制御する方法である,フィードフォワード制御は薬品を注入する前に水質計器の測定値から注入量を設定し偏差が生じる前に薬品注入量の調節を行う方式である,c,フィードバック制御は処理水量や塩素要求量が変動する場合に残留塩素を目標値として制御する方法です,浄水場運転管理指針,標準
348,上水道及び工業用水道,2017,排水処理施設に関する記述として誤っているものはどれか,浄水能力1万m3/日以上の浄水場の沈澱施設及びろ過施設や脱水能力20m3/日以上の脱水施設は水質汚濁防止法に基づき特定施設に指定され公共水域への排水には水質汚濁防止法の排水基準が適用される,排水基準については地方公共団体の条例により水質汚濁防止法の排水基準で定める許容限度より厳しい許容限度を独自に設けることができるとされている,排水処理施設からの発生ケーキは廃棄物の処理及び清掃に関する法律で汚泥に該当し産業廃棄物の取扱いを受ける,排水処理施設の計画策定にあたっては排水処理に関する諸法令に基づき排水水質のみならず騒音振動大気汚染などの環境配慮が必要である,a,浄水能力1万m3/日以上の浄水場の沈澱施設及びろ過施設は特定施設に指定されますが脱水施設の基準は異なります,水質汚濁防止法,標準
349,上水道及び工業用水道,2017,水質管理に関する記述として誤っているものはどれか,世界保健機構ではHACCPの考え方を導入し水源から給水栓に至る全ての段階でリスク評価とリスク管理を行い安全な水の供給を確実にする水道システムを構築する水安全計画を提唱している,原水の水質管理は水源の種別に応じて適切に行う必要があり特に河川下流域の表流水を原水とする場合には流域の利用形態を考慮して刻々変化する水質を連続的に監視する方法を講じる必要がある,浄水処理工程の水質管理においては原水危害因子が保有設備で除去可能かどうかを迅速に判断しなければならずそのためには保有の浄水処理能力を事前に正確に把握しておく必要がありまた当該危険因子が期待どおり除去できたことを判定する仕組みを構築する必要がある,送配水給水過程の水質管理では配水管等で変化する項目を適切に管理する必要があるが配水管等での水質変化は残留塩素や消毒副生成物などのように時間の経過とともに変化する現象である,a,世界保健機構ではHACCPの考え方を導入し水源から給水栓に至る全ての段階でリスク評価とリスク管理を行い安全な水の供給を確実にする水道システムを構築する水安全計画を提唱しています,WHO水安全計画,標準
350,上水道及び工業用水道,2017,ポンプの制御に関する記述として誤っているものはどれか,流量の制御はポンプ運転台数の変更による制御やポンプ運転台数制御に回転速度制御バルブ開度制御ポンプの可動羽根制御を組み合わせて行う,流量制御の回転速度制御は回転速度の変化に比例して流量が変わることを利用したもので制御性がよく運転コストも安いがバルブ開度制御に比較して設備費が高い,圧力の制御は吐出し圧力一定または末端圧力一定を目標としてポンプの回転速度やバルブ開度等を制御することにより行う,圧力制御の末端圧力一定制御は流量が変化しても管路末端での圧力が一定になるようにポンプの吐出し圧力を制御するもので管路損失が小さい場合や需要水量の変動が小さい場合に適する,d,末端圧力一定制御は管路損失が大きい場合や需要水量の変動が大きい場合に適します,ポンプ施設設計指針,標準
351,上水道及び工業用水道,2017,機械電気計装設備の安全性の確保に関する記述のうち誤っているものはどれか,機械電気計装設備は安全性効率性が確保できるものとし信頼性の高い簡素な構成を基本とし機器類の選定に当たっては求める機能と信頼性を確保しその上で実績のある標準品や汎用品の採用を検討するとともにライフサイクルコストや環境負荷の低減等にも配慮する,機械電気計装設備は機器の故障時や点検及び更新時においては水道施設全体としての機能低下は許容しさらに地震や台風などの自然災害や広域停電発生時においては必要最小限の施設運用機能を維持できる構成とする,機械電気計装設備の安全性を高めるためには設備に異常が生じた際にそれを検出しその状態に応じて機器の停止重軽故障等の異常警報または表示を行う監視装置や保護装置を設ける,機械電気計装設備は運転員の判断ミスや誤操作による事故発生を抑えるため簡素で安全なシステムとなるように計画し過度な機能付加を極力押さえ可能な限り操作の容易性や保全性を考慮した機器装置を採用し運転員の負担を軽減する設備とする,b,機械電気計装設備は機器の故障時や点検及び更新時においても水道施設全体としての機能維持を図る必要があります,水道施設設計指針,標準
352,上水道及び工業用水道,2017,配水施設に関する次の記述のうち誤っているものはどれか,配水池の配置については配水区域の近傍でポンプ配水上有利な低所を選定する,配水施設は消防水利を考慮した施設配置も重要である,配水施設は水の持つ位置エネルギーを最大限に活用し自然流下による配水により電力を節減する省エネルギーが図れる配置とすることが理想的である,配水施設は浄水を汚染することなくかつ変質させることのないように水質保持について適切な配慮がなされていることが必要である,a,配水池の配置については配水区域の近傍でポンプ配水上有利な高所を選定します,配水施設設計指針,標準
353,上水道及び工業用水道,2017,配水池に関する次の記述のうち誤っているものはどれか,配水池の容量は給水区域の計画一日最大給水量の5時間分を標準とし災害などの非常時に備え増量することが望ましい,配水池の有効水深は3mから6m程度が標準的であるが用地等の制約から有効水深を10m程度にする事例もある,自然流下式の場合配水池の低水位は配水区域内の配水管の最小動水圧が各事業体の設定水圧を下回らないように設定する,水位が異常に上昇し上床版への水圧がかかることを防止するために配水池には越流設備を設けるものとする,a,配水池の容量は給水区域の計画一日最大給水量の12時間分を標準とします,配水施設設計指針,標準
354,上水道及び工業用水道,2017,配水施設に関する次の記述のうち誤っているものはどれか,配水池の設置形式には地上式地下式半地下式があり周囲の環境保護を考慮し隧道式が採用されている例もある,配水池の構造については耐久性耐震性水密性等の確保に配慮する,配水本管は浄水を配水支管へ分配する役割や給水管を分岐し需要者へ水道水を供給する役割を持つ,配水施設は合理的な計画のもとに配置され時間的に変動する需要量に対し適正な水圧で連続かつ安定的に供給する必要がある,c,配水本管は浄水を配水区域全体に送水する役割を持ち配水支管が給水管を分岐し需要者へ供給します,配水施設設計指針,標準
355,上水道及び工業用水道,2017,配水管の管径算定における動水圧の計算で条件とする配水池の水位について正しいものはどれか,配水池配水塔及び高架タンクの水位はいずれも高水位とする,配水池は高水位とするが配水塔及び高架タンクは低水位とする,配水塔及び高架タンクは高水位とするが配水池は低水位とする,配水池配水塔及び高架タンクの水位はいずれも低水位とする,c,配水管の管径算定における動水圧の計算では配水池は低水位配水塔及び高架タンクは高水位を条件とします,配水施設設計指針,標準
356,上水道及び工業用水道,2017,新管を使用する設計においてヘーゼンウイリアムズ公式で水理計算を行う場合に適当なC値について正しいものはどれか,13,110,300,150,b,新管を使用する設計においてヘーゼンウイリアムズ公式で水理計算を行う場合のC値は110が適当です,配水施設設計指針,標準
357,上水道及び工業用水道,2017,配水管から給水管に分岐する箇所での配水管内の最大静水圧に関する記述のうち正しいものはどれか,1.5kPaを超えないものとする,15kPaを超えないものとする,740kPaを超えないものとする,7.4kPaを超えないものとする,c,配水管から給水管に分岐する箇所での配水管内の最大静水圧は740kPaを超えないものとします,水道法施行規則,標準
358,上水道及び工業用水道,2017,配水管に関する記述のうち誤っているものはどれか,配水管は内圧外圧に耐える強度を持つものでなければならない。また内圧は実際に使用する管路の最大静水圧と水撃圧を考慮する,配水管には硬質塩化ビニル管鋼管ステンレス鋼管水道配水用ポリエチレン管等がありダクタイル鋳鉄管は含まれない,配管の埋設場所において有機溶剤の影響などがある場合は硬質塩化ビニル管及び水道配水用ポリエチレン管の使用は避けなければならない,配水管の管種は管の材質により水が汚染されるおそれがないものでなければならない,b,配水管にはダクタイル鋳鉄管も含まれます,配水施設設計指針,標準
359,上水道及び工業用水道,2017,管路の自然腐食及び電食に関する記述のうち誤っているものはどれか,ミクロセル腐食は金属管の表面上の微視的な局部電池作用によって生じ一般土壌腐食やバクテリア腐食がある,直流電気鉄道の電車電流の一部が地中を通り変電所に帰流する際に地中に埋設された金属管を通りこれらの金属管に電流が流入する部分に電食が生じる,管が鉄筋コンクリート部を貫通して布設され鉄筋と接触する場合や異種金属を接続する場合はマクロな腐食電池が形成されマクロセル腐食の原因となる,金属管の腐食は直接腐食と電食に大別され自然腐食はさらにミクロセル腐食とマクロセル腐食に区分される,b,直流電気鉄道の電車電流の一部が地中を通り変電所に帰流する際に地中に埋設された金属管に電流が流出する部分に電食が生じます,管路の腐食と防食,標準
360,上水道及び工業用水道,2017,空気弁に関する記述のうち誤っているものはどれか,空気弁には維持管理を考慮し補修弁を設けるものとする,原則として管路の凹部その他適所に設置する,空気弁は水道用急速空気弁を採用し適切な口径を選択する,寒冷地においては適切な凍結防止対策を講じる,b,空気弁は原則として管路の凸部その他適所に設置します,配水施設設計指針,標準
361,上水道及び工業用水道,2017,給水管の管径に関する記述のうち正しいものはどれか,給水管の管径は送水管の動水圧に水撃圧を加えた水圧において計画使用水量を給水できるもので経済性も考慮した合理的な大きさとする,給水管の管径は送水管の計画最大動水圧時において計画使用水量を給水できるもので経済性も考慮した合理的な大きさとする,給水管の管径は配水管の計画静水圧時において計画使用水量を給水できるもので経済性も考慮した合理的な大きさとする,給水管の管径は配水管の計画最小動水圧時において計画使用水量を給水できる大きさとし経済性も考慮した合理的な大きさとする,d,給水管の管径は配水管の計画最小動水圧時において計画使用水量を給水できる大きさとし経済性も考慮した合理的な大きさとします,給水装置工事技術指針,標準
362,上水道及び工業用水道,2017,水道施設の重要度区分における重要な水道施設に該当しない施設はどれか,取水施設貯水施設導水施設,浄水施設送水施設,配水支管及び給水管,配水本管に接続するポンプ場,c,配水支管及び給水管は重要な水道施設には該当しません,水道施設設計指針,標準
363,上水道及び工業用水道,2017,震災対策用貯水施設に関する記述のうち誤っているものはどれか,貯水槽の設置にあたっては防災担当部署と協議し予め設置場所管理方法費用負担等について十分調整しておく,震災対策用貯水施設は水質保全のため水道施設とは切り離して独立して設置する,貯水槽内の水は送配水管等に返送することにより常時循環させて運用する,貯水槽は耐震性を有するとともに震災時に確実に貯留され非常用給水設備から確実に給水できる構造が必要である,b,震災対策用貯水施設は水質保全のため常時循環させて運用するのが原則です,震災対策技術指針,標準
364,上水道及び工業用水道,2017,漏水探知機に関する記述のうち誤っているものはどれか,音聴棒は振動板を取り付けた金属棒でありメーターや止水栓制水弁等に金属棒の先端を接触させ振動板に耳を押し当て漏水音を聞き取るもので漏水の有無や漏水位置の探知を容易に行うことができる,漏水探知器は漏水音の検出器を地表面に置き地中を伝わってくる漏水音を増幅しヘッドホンで聞き取るものである,相関式漏水探知器は漏水地点を挟む管路上の2箇所にセンサを置き相関器で各センサまでの漏水音の伝播時間差を求めこの時間差と各センサ間の距離と管路を伝播する漏水音の速度から漏水箇所を検出するものである,リークゾーンテスタは水道管及び水中に伝わる漏水音を消火栓に取り付けた水中マイクでとらえヘッドホンで聴音し漏水の有無を確認するものである,a,音聴棒は振動板を取り付けた金属棒でありメーターや止水栓制水弁等に金属棒の先端を接触させ振動板に耳を押し当て漏水音を聞き取るもので漏水の有無や漏水位置の探知を容易に行うことができます,漏水防止指針,標準
365,上水道及び工業用水道,2017,水道事業の経営に関する記述のうち誤っているものはどれか,水道事業者は料金その他の供給条件を定めこれを供給規程として作成し事業開始前に厚生労働大臣に届け出なければならない,水道事業者は毎事業年度の開始前に予算を定め厚生労働大臣に報告しなければならない,水道事業者は毎事業年度経過後遅滞なく決算を行いその結果を厚生労働大臣に報告しなければならない,水道事業者は給水開始前に給水区域内の需要者に対し給水義務を負う,a,供給規程は都道府県知事に届け出るものです,水道法,標準
366,上水道及び工業用水道,2017,新水道ビジョンに関する記述として誤っているものはどれか,平成25年3月に厚生労働省は水道をとりまく状況の大きな変化を踏まえ新しいビジョンを公表した,新水道ビジョンの基本理念は地域とともに信頼を未来につなぐ日本の水道とした,新水道ビジョンでは水道水の安全の確保確実な給水の確保供給体制の持続性の確保という3つの観点を安全安定持続として2030年代の水道の理想像を具体的に示した,新水道ビジョンでは重点的な実現方策を取り組む主体に着目し従来の枠組みにとらわれることなく新たな発想で取り組むべき方策に整理して示した,c,新水道ビジョンでは50年後100年後ではなく2030年代の水道の理想像を示しています,新水道ビジョン,標準
367,上水道及び工業用水道,2017,水道の広域化に関する記述として、誤っているものはどれか,広域水道とは市町村の行政区域を越えた広域的見地から経営される水道をいう,新水道ビジョンでは発展的な広域化として事業の持続性が確保できるような多面的配慮やこれまでの広域化の形態にとらわれない多様な連携方策人材施設経営の各分野において既存の枠組みにとらわれない発展的な連携が示された,水道法では昭和52年の改正で水道の広域的な整備を円滑に推進するため広域的水道整備計画の策定に関し手続き及び内容等を明らかにした,国内の広域水道の形態は水道用水供給事業である,d,国内の広域水道の形態は複数あり水道用水供給事業のみではありません,水道法,標準
368,上水道及び工業用水道,2017,水道施設維持管理の充実を図るための取組みに関する記述として、誤っているものはどれか,原水水質の悪化に対しては水質管理や浄水施設管理の高度化水質の安全性の確保水質検査精度の向上を図る,地震災害等の大規模な被災によって業務遂行能力が低下した状況下でも重要な業務を継続するための計画として事業継続計画を策定する,老朽化施設の更新はアセットマネジメント等の手法を用いて中長期の更新需要財政収支を考慮した計画を策定し着実に進める,給水の安定性と効率性を向上させるため計装技術の進歩を十分に活用して施設の自動化を進める,b,事業継続計画は業務遂行能力が低下した状況下でもすべての業務ではなく重要な業務を継続するための計画です,水道事業ガイドライン,標準
369,上水道及び工業用水道,2017,取水施設に関する記述として、誤っているものはどれか,計画取水量は計画一日最大給水量と取水から浄水処理までの損失水量等を考慮して定めるが一般的に計画一日最大給水量に3%程度を見込んだ計画とすることが適切である,取水施設は水源の種類にかかわらず年間を通して計画取水量を確実に取水できるものとし水源が地表水の場合には洪水時や渇水時にも安定的に取水できることが必要である,取水施設は原水として水質が良好であって将来に渡って汚濁されることのない地点に設置する必要がある,地下水の取水施設は主要な部分が地中や水中に埋没しまた改良等には取水停止を伴うことから目詰まりの修復や水中モーターポンプの更新などができるだけ容易に短期間で実施できるよう機材の搬出入作業スペースなど機器類の配置や構造的な配慮を必要とする,a,計画取水量は一般的に計画一日最大給水量に5%程度を見込んだ計画とすることが適切です,水道施設設計指針,標準
370,上水道及び工業用水道,2017,浄水場の運転管理に関する記述として、誤っているものはどれか,浄水処理工程における水量管理は処理すべき目標水量に対して各処理工程で水量を測定し目標値と比較しそれに合致するように設備や装置を制御することである,水質管理は水質基準に適合した衛生的に安全で快適に利用できる水道水を生産するために不可欠なものであり浄水施設の各段階で水質を測定しこれらの値と基準値又は管理目標値とを比較して適合しているかどうかを確認するとともに水質データを整理解析しその結果を浄水処理の改善に反映させる,施設管理とは浄水施設の状態を巡視点検し異常個所を早期に発見して整備補修を行うとともに燃料油脂類試薬の補充等の作業を実施して常時円滑な運転が行える状態に整備することである,薬品管理は浄水場で使用する薬品の需給計画に基づいて必要量を発注して納入された薬品の品質及び量を検査した上で貯蔵調整するほか水量を基に注入率を決定し注入を行うことである,d,薬品管理では水質を基に注入率を決定し注入を行います,浄水場運転管理指針,標準
371,上水道及び工業用水道,2017,浄水施設のリスクやその対策に関する記述として、誤っているものはどれか,地震による一部の被害で生じた影響が浄水場全体の運転に波及しないよう停電対策重要施設の複数系統化重要設備の二重化計装設備の保護緊急遮断塩素漏洩対策等も含め場内の施設設備全体を視野に入れたきめ細かな地震リスク対策を確立しておくことが必要である,商用電源の平時の信頼性は高いため停電対策は自然災害による不測の停電への対応を検討しておけば良い,原水水質悪化リスク対策は水質の現状把握と将来予測水源水質の保全の推進代替水源の確保高度浄水施設導入の検討浄水処理対応困難物質への対応がある,外部からの侵入やテロ等によるリスクは水源の水質汚染行為浄水場内や場外施設に侵入しての水質汚染行為及び施設の破壊行為等が考えられリスク対策は水源監視の強化浄水場等の水道施設の警備強化や防護対策の確立バイオアッセイ等による水質管理の徹底水道施設の覆蓋化などである,b,停電対策は自然災害だけでなく設備故障等による停電も含めて検討する必要があります,水道施設設計指針,標準
372,上水道及び工業用水道,2017,凝集沈澱池に関する記述として、誤っているものはどれか,横流式沈澱池の水流の安定化には池を細長くして流れに直線性を与えることが大切で長さは幅の3から8倍程度とすることが良いとされている,横流式沈澱池内の平均流速は0.4m/min以下を標準とする,傾斜板式沈澱池の表面負荷率は処理水量を沈降装置の沈降板の水平投影延べ面積で除して求め4から9mm/minとする,凝集沈澱池断面に均等に流入流出するよう流出入部及び中間部などに整流壁を設ける。整流壁の孔の総面積は流水断面積の10%を標準とする,a,横流式沈澱池の水流の安定化には池を細長くして流れに直線性を与えることが大切で長さは幅の4から10倍程度とすることが良いとされています,上水道施設設計指針,標準
373,上水道及び工業用水道,2017,横流式沈澱池の運転や日常点検に関する記述として、誤っているものはどれか,沈澱池の運転に当たってはフロックの沈降状況沈澱スラッジの再浮上の有無及び処理水濁度などを確認するとともにその結果を凝集や薬品注入に反映し良好な沈澱水が得られるように努める,沈澱池に藻類が発生し後段の処理工程に悪影響を及ぼすおそれがあるときは必ず沈澱池を空にして清掃を行うことが必要である,沈澱池は毎年1回程度は池を空にして内面の清掃付属設備の補修整備を行うことが望ましい,チェーンフライト方式などのスラッジ掻寄部はすべて水中に没しているため監視や点検などの維持管理がしにくく故障の発見が遅れたりすることがあるので入念に点検整備する,b,沈澱池に藻類が発生した場合は必ずしも池を空にする必要はなく薬品処理等の方法もあります,上水道施設設計指針,標準
374,上水道及び工業用水道,2017,急速ろ過池に関する記述として、正しいものはどれか,池数は予備を含め最小限2池以上とし予備池は5池までごとに1池10池まで ごとに2池の割合とする,1池のろ過面積は120平方メートル以下とする,砂層の厚さは60から90cmを標準とする,ろ過砂の有効径は0.45から0.7mmが一般的であり均等係数の上限は1.70以下であること,c,砂層の厚さは60から90cmを標準とします,上水道施設設計指針,標準
375,上水道及び工業用水道,2017,急速ろ過池に関する記述として、誤っているものはどれか,急速ろ過池のろ過方式には定速ろ過方式と定圧ろ過方式があり定速ろ過方式の制御方式として流量制御方式水位制御方式自然平衡方式がある,急速ろ過池には流入流出流量の平衡砂面上水深の確保ろ過速度の急変回避のためろ過水流出側にバタフライ弁などの流量調節装置が必ず必要である,クリプトスポリジウム等により水道原水が汚染される恐れのある場合はろ過池出口の水の濁度を常時把握しろ過水濁度を0.1度以下としなければならない,急速ろ過池でのクリプトスポリジウム等の対策としてはろ過水濁度の常時監視のほかろ過再開後一定時間の捨て水ろ過開始時のろ過速度の漸増方式などがある,b,急速ろ過池には流量調節装置が一般的に設置されますが必ず必要というわけではありません,上水道施設設計指針,標準
376,上水道及び工業用水道,2017,紫外線処理によるクリプトスポリジウム対策技術に関する記述として、正しいものはどれか,紫外線処理とは紫外域の光エネルギーを微生物に加えることで核酸を損傷させて不活化する処理方法である,紫外線照射槽を通過する水量の95%以上に対して紫外線の照射量を常時5mJ/cm2以上確保できること,処理対象とする水は濁度2度以下色度5度以下紫外線の透過率は60%を超えるものとする,紫外線ランプは処理水量が少ない場合には中圧紫外線ランプ処理水量が多い場合には低圧紫外線ランプが適している,a,紫外線処理とは紫外域の光エネルギーを微生物に加えることで核酸を損傷させて不活化する処理方法です,上水道における紫外線処理導入ガイドライン,標準
377,上水道及び工業用水道,2017,消毒剤の注入制御に関する記述として、誤っているものはどれか,定値制御は目標値を一定に保持する制御であり設定された注入量になるよう調節弁を制御し流量計で計測した測定値を流量調節計にフィードバックし偏差に応じて制御する方法である,流量比例制御はあらかじめ設定した塩素注入率で注入量を制御するものである,フィードバック制御は処理水量や塩素要求量が一定である場合に残留塩素を目標値として制御する方法である,フィードフォワード制御は薬品を注入する前に水質計器の測定値から注入量を設定し偏差が生じる前に薬品注入量の調節を行う方式である,a,定値制御は目標値を一定に保持する制御ですが流量ではなく注入率の制御です,上水道施設設計指針,標準
378,上水道及び工業用水道,2017,排水処理施設に関する記述として、誤っているものはどれか,浄水能力1万立方メートル/日以上の浄水場の沈澱施設及びろ過施設や脱水能力20立方メートル/日以上の脱水施設は水質汚濁防止法に基づき特定施設に指定され公共水域への排水には水質汚濁防止法の排水基準が適用される,排水基準については地方公共団体の条例により水質汚濁防止法の排水基準で定める許容限度より厳しい許容限度を独自に設けることができるとされている,排水処理施設からの発生ケーキは廃棄物の処理及び清掃に関する法律で汚泥に該当し産業廃棄物の取扱いを受ける,排水処理施設の計画策定にあたっては排水処理に関する諸法令に基づき排水水質のみならず騒音振動大気汚染などの環境配慮が必要である,a,浄水施設の規模要件は浄水能力1万立方メートル/日以上ではなく2万立方メートル/日以上です,水質汚濁防止法,標準
379,上水道及び工業用水道,2017,水質管理に関する記述として、誤っているものはどれか,世界保健機構では食品製造分野で確立されているHACCPの考え方を導入し水源から給水栓に至る全ての段階でリスク評価とリスク管理を行い安全な水の供給を確実にする水道システムを構築する水安全計画を提唱している,原水の水質管理は水源の種別に応じて適切に行う必要があり特に河川下流域の表流水を原水とする場合には流域の利用形態を考慮して刻々変化する水質を連続的に監視する方法を講じる必要がある,浄水処理工程の水質管理においては原水危害因子が保有設備で除去可能かどうかを迅速に判断しなければならずそのためには保有の浄水処理能力を事前に正確に把握しておく必要がありまた当該危険因子が期待どおり除去できたことを判定する仕組みを構築する必要がある,送配水給水過程の水質管理では配水管等で変化する項目を適切に管理する必要があるが配水管等での水質変化は残留塩素や消毒副生成物などのように時間の経過とともに変化する現象である,c,浄水処理工程の水質管理では原水危害因子ではなく原水危険因子について検討します,水道施設設計指針,標準
