id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
273,都市計画及び地方計画,2008,国土形成計画に関する記述のうち、誤っているものはどれか。,パブリックコメントの実施により国民の意見を反映させる,広域地方計画は都道府県が策定する,全国計画は国土交通大臣が案を作成する,国による明確な国土及び国民生活の姿を提示する,b,広域地方計画は国と地方公共団体等が共同して策定する,国土形成計画法,標準
274,都市計画及び地方計画,2008,都市計画法第5条で規定されている都市計画区域に関する記述のうち、誤っているものはどれか。,都道府県は一体の都市として総合的に整備開発及び保全する必要がある区域を都市計画区域として指定する,二以上の都府県の区域にわたる都市計画区域は指定する区域面積の最も大きい都府県があらかじめ国土交通大臣の意見を聴いて指定する,都道府県は都市計画区域を指定しようとするときはあらかじめ関係市町村及び都道府県都市計画審議会の意見を聴くとともに国土交通大臣に協議し同意を得なければならない,都市計画区域の指定は公告することによって行なう,b,二以上の都府県にわたる場合は国土交通大臣が指定する,都市計画法,標準
275,都市計画及び地方計画,2008,地区計画を定めることができないものとして正しいものはどれか。,市街化調整区域,高度利用地区,準都市計画区域,再開発促進区,b,高度利用地区は都市計画決定事項であり地区計画を定める区域ではない,都市計画法,標準
276,都市計画及び地方計画,2008,景観法に関する記述のうち、誤っているものはどれか。,景観計画区域は都市計画区域外においても指定できる,景観法に基づく条例を制定するには景観行政団体の指定を受ける必要がある,景観計画区域内には必ず景観地区を指定しなければならない,景観計画区域内において景観重要建造物の指定ができる,c,景観地区の指定は必須ではない,景観法,標準
277,都市計画及び地方計画,2008,平成18年の都市計画法改正による大規模集客施設の立地規制に関する記述のうち、誤っているものはどれか。,大規模集客施設とは床面積1万㎡超の店舗映画館アミューズメント施設展示場等のことを意味する,準工業地域では大規模集客施設は原則として立地が不可となった,非線引き都市計画区域準都市計画区域内の白地地域では大規模集客施設は原則として立地が不可となった,規制が強化された区域では大規模集客施設の立地も認めうる新たな地区計画制度開発整備促進区を創設した,b,準工業地域では条例により制限することが可能となった,都市計画法,標準
278,都市計画及び地方計画,2008,近年の都市政策の流れの中で注目されているコンパクトシティの考え方の直接的な要因として、誤っているものはどれか。,国際化の進展,地球環境問題の顕在化,中心市街地の空洞化,行財政の逼迫,a,国際化の進展はコンパクトシティの直接的要因ではない,都市計画論,標準
279,都市計画及び地方計画,2008,平成19年3月現在の都市計画施設の全国値で、正しいものはどれか。,道路の計画延長に対する改良済延長の割合は約76％である,駅前広場の計画面積に対する供用面積の割合は約55％である,都市高速鉄道の計画延長に対する改良済延長の割合は約98％である,自動車駐車場の計画面積に対する供用面積の割合は約91％である,a,道路の整備率は約76％である,都市計画現況調査,標準
280,都市計画及び地方計画,2008,道路幅員の考え方に関する記述のうち、誤っているものはどれか。,トラフィック機能に重きを置く幹線街路にあっては停車帯を設けるべきではない,自動車専用道路主要幹線道路等の沿道では騒音振動大気汚染等の問題が生じる場合が多いため距離減衰による効果を確保するため可能な限り広い歩道部を確保することが望ましい,第4種第1級及び第2級の道路には原則として植樹帯を設ける,積雪寒冷地等にあっては堆雪スペースを考慮した道路空間を確保することが望ましい,a,幹線街路でも必要に応じて停車帯を設ける場合がある,都市計画道路設計指針,標準
281,都市計画及び地方計画,2008,道路に関する都市計画に定める事項に関する記述のうち、誤っているものはどれか。,車線の数を定めるに当たって一の路線において車線の数の異なる区間がある場合は当該路線の延長の二分の一以上の区間を占める車線の数を採用する,都市モノレール専用道路面電車道については車線の数を一として定める,嵩上式の区間とは道路面が地表面よりおおむね5m以上高い区間が350m以上連続している区間をいう,特殊街路都市モノレール専用道にあっては都市モノレールの運行に必要な空間として都市モノレールの建築限界の外端から外端までを幅員とする,a,車線数は最頻値または加重平均により決定する,都市計画運用指針,標準
282,都市計画及び地方計画,2008,都市高速鉄道に関する記述のうち、正しいものはどれか。,都市高速鉄道の機能を発揮するために必要な鉄道施設の区域についても一体的に都市計画に定めることが望ましい,連続立体交差事業に係る鉄道は都市計画には定めない,地形や市街地の状況交差する道路の関係等を踏まえ鉄道の形式は地表式の構造となるように計画を行うことが望ましい,都市モノレール等のインフラストラクチュア部分が道路として整備される場合には幹線街路として都市計画決定を行う,a,鉄道施設も一体的に都市計画決定することが望ましい,都市計画運用指針,標準
283,都市計画及び地方計画,2008,集約型都市構造を実現するための市街地整備施策のあり方に関する記述のうち、誤っているものはどれか。,主要な駅周辺地区等において居住機能を含む多様な都市機能を集積させた拠点的市街地を形成することが必要である,郊外市街地においては急激な密度低下による著しい生活環境の悪化が生じないよう賢い縮退を図ることが重要である,市街地整備手法においては新市街地における事業実績などに基づき事業規模や公共用地を十分に確保していくことが必要である,市街地整備への民間主体の積極的な参画を促すことが重要である,c,集約型都市構造では既成市街地の再整備が重要である,都市・地域整備局,標準
284,都市計画及び地方計画,2008,市街地再開発事業に関する記述のうち、誤っているものはどれか。,個人施行の場合の規約には費用の分担に関する事項を記載しなければならない,市街地再開発組合施行の場合の定款には役員の定数任期職務の分担並びに選挙及び選任の方法に関する事項を記載しなければならない,再開発会社施行の場合の規準には特定事業参加者に関する事項を記載しなければならない,地方公共団体施行の場合の施行規程には参加組合員に関する事項を記載しなければならない,c,再開発会社施行では参加組合員に関する事項を記載する,都市再開発法,標準
285,都市計画及び地方計画,2008,土地区画整理事業の施行者になりうる者として、正しいものはどれか。,国土交通大臣,首都高速道路株式会社,独立行政法人中小企業基盤整備機構,土地開発公社,c,独立行政法人中小企業基盤整備機構は土地区画整理事業の施行者となることができる,土地区画整理法,標準
286,都市計画及び地方計画,2008,エリアマネジメントに関する用語として、誤っているものはどれか。,BID,BOT,TMO,HOA,b,BOTはBuild Operate Transferの略でエリアマネジメント用語ではない,まちづくり論,標準
287,都市計画及び地方計画,2008,緑の基本計画に関する記述について、誤っているものはどれか。,緑の基本計画は市町村が定める計画である,首都圏近郊緑地保全区域をその区域とする市町村は緑の基本計画を定めることができない,緑の基本計画は都市公園の整備の方針を定めることができる,緑の基本計画は環境基本計画と調和が保たれなければならない,b,首都圏近郊緑地保全区域の市町村も緑の基本計画を定めることができる,都市緑地法,標準
288,都市計画及び地方計画,2008,都市の緑の保全や緑化に関する制度のうち、正しいものはどれか。,市民緑地は市町村が指定することができる,事前に届出を行えば特別緑地保全地区において宅地の造成を行うことができる,緑化地域は都市計画に定めることができる,管理協定は緑地管理機構が市町村と締結する都市公園の管理についての協定である,c,緑化地域は都市計画で定める地域地区の一つである,都市緑地法,標準
289,都市計画及び地方計画,2008,平成18年現在における我が国の一人当たり都市公園等整備面積の値として近いものはどれか。,約30.5㎡人,約25.5㎡人,約9.5㎡人,約5.5㎡人,c,平成18年時点での一人当たり都市公園等面積は約9.5㎡である,都市公園整備現況調査,標準
290,都市計画及び地方計画,2008,風致地区の記述のうち、誤っているものはどれか。,風致地区は都市計画区域・準都市計画区域内において良好な自然的景観を形成している区域のうち都市における土地利用計画上都市環境の保全を図るため風致の維持が必要な区域に定める,風致地区内における建築物の新築宅地の造成木竹の伐採その他の行為について条例で都市の風致を維持するために受忍義務の範囲内で必要な規制をすることができる,20ha以上の風致地区については都道府県が20ha未満の場合は市町村が風致地区を決定する,非常災害のための必要な応急措置として行う行為については風致地区内における行為であっても許可を要しない,c,風致地区は規模に関わらず都道府県が決定する,都市計画法,標準
291,都市計画及び地方計画,2008,都市計画マスタープランに関する記述のうち、最も基本的なものはどれか。,市町村の都市計画に関する基本的な方針である,市町村が定める法定計画である,住民参加により策定することが重要である,都市計画区域マスタープランと整合を図る必要がある,a,都市計画マスタープランの最も基本的な性格は市町村の都市計画に関する基本的な方針であることです。,都市計画法,標準
292,都市計画及び地方計画,2008,準都市計画区域に関する記述のうち、最も特徴的なものはどれか。,都市計画区域外で指定される,土地利用が整序されていない区域が対象,用途地域を定めることができる,開発許可制度が適用される,a,準都市計画区域の最も特徴的な点は都市計画区域外で指定されることです。,都市計画法,標準
293,都市計画及び地方計画,2008,建築基準法の集団規定に関する記述のうち、誤っているものはどれか。,用途地域による建築物の用途制限,容積率制限,建ぺい率制限,構造強度基準,d,構造強度基準は単体規定に含まれる,建築基準法,標準
294,都市計画及び地方計画,2008,都市再生に関する記述のうち、誤っているものはどれか。,都市再生特別措置法に基づく制度である,都市再生緊急整備地域の指定がある,民間都市再生事業に対する支援がある,都市再生は公共事業のみで実施する,d,都市再生は官民連携により実施する,都市再生特別措置法,標準
295,都市計画及び地方計画,2008,中心市街地活性化に関する記述のうち、誤っているものはどれか。,中心市街地活性化法に基づく,基本計画の認定制度がある,TMOによる事業推進がある,商業施設の郊外立地を促進する,d,中心市街地活性化では商業施設の中心部立地を促進する,中心市街地活性化法,標準
296,都市計画及び地方計画,2008,広域連携に関する記述のうち、誤っているものはどれか。,定住自立圏構想の推進,連携中枢都市圏の形成,広域行政組合の設置,市町村合併の強制実施,d,市町村合併は強制ではなく自主的判断による,地方自治法,標準
297,都市計画及び地方計画,2008,地方分権に関する記述のうち、誤っているものはどれか。,機関委任事務の廃止,自治事務と法定受託事務の区分,国の関与の見直し,地方公共団体の権限縮小,d,地方分権は地方公共団体の権限拡大を図るものである,地方分権一括法,標準
298,都市計画及び地方計画,2008,都市計画基礎調査に関する記述のうち、誤っているものはどれか。,都道府県が実施する,おおむね5年ごとに実施する,都市計画区域について実施する,調査結果は非公開とする,d,都市計画基礎調査の結果は公表される,都市計画法,標準
299,都市計画及び地方計画,2008,都市計画事業に関する記述のうち、誤っているものはどれか。,都市計画事業の認可が必要,事業地内の土地の先買権がある,損失補償の規定がある,民間事業者は施行者になれない,d,民間事業者も一定の要件を満たせば都市計画事業の施行者になることができる,都市計画法,標準
300,都市計画及び地方計画,2008,持続可能な都市づくりに関する記述のうち、誤っているものはどれか。,環境負荷の軽減が重要,公共交通の充実が必要,エネルギー効率の向上が求められる,自動車利用を最優先とする,d,持続可能な都市づくりでは自動車依存からの脱却が重要である,持続可能な都市づくり,標準
301,上水道及び工業用水道,2008,水道施設の耐震化についての最近の動きに関する記述のうち、正しいものはどれか。,厚生労働省は水道施設の耐震化をすすめるため日本水道協会などと共同で水道施設耐震性改善運動を実施中である,施設の耐震化レベルを明確にするために平成20年に水道施設の技術的基準を定める省令の一部が改正され厚生労働省より通知された,改正後の施設基準によると全ての水道施設はレベル2地震動に対し生ずる損傷が軽微であって機能に重大な影響を及ぼさない耐震性能が要求される,既存施設についても平成25年までに新基準に適合させる必要がある,b,平成20年に水道施設の技術的基準に関する省令の一部改正が行われた,水道施設の技術的基準,標準
302,上水道及び工業用水道,2008,水安全計画に関する記述のうち、誤っているものはどれか。,水安全計画とは供給水の安全をより一層高めるため事業体が自ら定める総合的な水質管理のための計画で平成20年に厚生労働省よりガイドラインが公表された,水安全計画は食品製造分野で確立されているHACCPの考え方を水道に適用したもので2004年のWHO飲料水水質ガイドライン第3版で提唱された,水安全計画では水源から配水までの全ての段階において包括的な危害評価と危害管理を行う,水道水の品質管理システムには水道GLPがあり水道水の水質検査の信頼性確保に必要となる事項を定めたものである,d,水道GLPは水質検査機関の信頼性確保のためのシステムである,水安全計画策定ガイドライン,標準
303,上水道及び工業用水道,2008,水道ビジョンについての記述のうち、誤っているものはどれか。,水道ビジョンは今後の水道に関する重点的な政策課題とその課題に対処するための具体的な施策及びその方策工程等を包括的に示すものとして平成16年に策定された,水道ビジョンに示した施策の着実な実施目標の達成に向けて各水道事業者等が自らの事業の現状と将来見通しを分析・評価した上で目指すべき将来像を描きその実現のための方策等を示すものとして地域水道ビジョンを策定する,水道ビジョンでは世界のトップランナーを目指してチャレンジし続ける水道を基本理念に掲げ安心安定持続環境国際を主要政策課題としている,水道ビジョンでは具体的な政策目標の達成状況について21世紀の中頃を目処にレビューを実施し施策・方策の追加・見直しを行うとしている,d,水道ビジョンのレビューは21世紀中頃ではなく定期的に実施される,水道ビジョン,標準
304,上水道及び工業用水道,2008,取水施設の種別についての記述のうち、正しいものはどれか。,河川水を水源とする場合の取水施設には取水堰取水塔深井戸取水管渠がある,湖沼・ダム水を水源とする場合の取水施設には取水塔取水門取水枠がある,地下水伏流水を含むの取水施設に浅井戸は含まれない,湖沼・ダムの取水塔は固定式であり可動式のものはない,b,湖沼ダム水の取水施設には取水塔取水門取水枠等がある,上水道施設設計指針,標準
305,上水道及び工業用水道,2008,原水調整池に関する記述のうち、誤っているものはどれか。,原水調整池は都市の性格地域の特性に応じ渇水時における取水制限又は水質事故時取水施設の改良・更新時等における取水停止に際し可能な限り断水や減水の影響を緩和するために導水施設の一部として設置する,取水施設から浄水場まで自然流下式で導水できるときは原水運用を原水調整池経由とすることにより原水の貯留を図る,原水調整池の計画にあたって水道施設全体の見地から原水浄水いずれの側での貯留調整機能の整備充実が有効であるか検討する,原水調整池は原水中の懸濁物質の自然沈降作用などによる水質の改善は期待できない,d,原水調整池では自然沈降等による水質改善効果も期待できる,上水道施設設計指針,標準
306,上水道及び工業用水道,2008,凝集池についての記述のうち、誤っているものはどれか。,凝集池は凝集剤を原水中に添加後できるだけ急速に撹拌し濁質を微小フロックに凝集する混和池と生成した微小フロックを大きく成長させるフロック形成池からなる,混和方式は外部から機械的エネルギーを与える方式を標準とする,フロック形成池では下流に行くに従って撹拌強度を漸減させる,フロック形成指標として撹拌強度と撹拌時間の積GT値が良く用いられCampによるとGT=23000～210000が良い撹拌条件とされている,d,CampによるとGT=10000～100000が良い撹拌条件とされている,上水道施設設計指針,標準
307,上水道及び工業用水道,2008,浄水施設についての記述のうち、正しいものはどれか。,水質基準は浄水処理水を対象とした最低限守るべき基準で水道事業者の自己責任において より安全で良質な水の供給を目指すべきである,空中を飛来する汚染物質の影響をうける可能性がある場合には浄水処理を強化するほか開放水面に覆蓋を設けるなどの対策を考慮すること,一般的に高低差のある浄水場用地は平坦な用地と比べて不利である,浄水施設の改良更新時にも計画浄水量を確保できるよう計画浄水量の25％程度の浄水予備力を備え常時は休止させておく,a,水質基準は最低基準であり事業者は より良質な水の供給を目指すべきである,水道法,基礎
308,上水道及び工業用水道,2008,急速ろ過方式の浄水施設配置についての記述のうち、誤っているものはどれか。,凝集池フロック形成池および沈でん池は薬注設備排泥設備などと関連させてそれぞれ分離して配置する,急速ろ過池は流入管流出管洗浄管など多数の配管が設置されるので配管の連続およびバルブ類や流量調節装置の管理が容易な様に配置する,排水処理施設は浄水処理工程に直接接続して設置しなくともよい,受変電施設はポンプなど使用電力の多い負荷設備に近い位置が望ましく浄水施設と近接させる必要はない,a,各処理池は薬注設備等と関連して一体的に配置する,上水道施設設計指針,標準
309,上水道及び工業用水道,2008,膜ろ過設備についての記述のうち、正しいものはどれか。,陸水処理に用いられる膜ろ過は精密ろ過MFと限外ろ過NFであり除去対象物質は懸濁物質を主体とする不溶解性物質である,一般的に最大濁度が50度以上となる原水では膜ろ過設備のみで対応できず凝集剤注入設備などの前処理設備が必要となる,有機膜モジュールを膜ろ過設備に装着したまま運転を長期間休止する場合は微生物の繁殖等による膜の汚染を防ぐため酸またはアルカリ溶液を封入する,膜寿命は膜の種類使用条件によって異なるが有機膜セラミック膜とも3年以上が一応の目安とされている,b,最大濁度50度以上では前処理設備が必要となる場合が多い,膜ろ過設備設計・維持管理指針,標準
310,上水道及び工業用水道,2008,紫外線処理によるクリプト対策技術について記述のうち、誤っているものはどれか。,紫外線照射槽を通過する水量の95％以上に対して紫外線253.7nm付近の照射量を常時2mJ/cm2以上確保できること,処理対象とする水が濁度2度以下であること,処理対象とする水が色度5度以下であること,紫外線253.7nmの透過率が75％を超えること紫外線吸光度が0.125abs./10mm未満であること,c,処理対象水の色度は5度以下ではなく色度基準はより厳しい,クリプトスポリジウム等対策指針,標準
311,上水道及び工業用水道,2008,粒状活性炭吸着設備についての記述のうち、誤っているものはどれか。,粒状活性炭処理方式には活性炭の吸着効果を主体とした方式と活性炭層内の微生物による有機物分解作用を利用して吸着寿命をより長くした生物活性炭処理方式がある,活性炭の吸着能力は活性炭の種類や被吸着物質によって異なるのみならず原水水温pH値共存物質によっても変わる,粒状活性炭吸着設備には下向流の固定層式上向流の流動層式があり活性炭粒径は固定層式で0.3mm～0.9mm流動層式で0.4mm～2.4mmである,粒状活性炭吸着設備の接触時間は国内の実績によると固定層式で5～15分流動層式で5分～10分である,c,流動層式の粒径は固定層式より大きく0.6mm～2.4mm程度である,上水道施設設計指針,標準
312,上水道及び工業用水道,2008,脱水機設備についての記述のうち、誤っているものはどれか。,脱水機には加圧脱水機真空脱水機遠心脱水機造粒脱水機などがあり浄水汚泥の脱水には消石灰などを添加しない無薬注型の加圧脱水機が多く使用されている,加圧脱水機は汚泥に機械的圧力を加え圧搾・脱水する装置で圧搾機構を組み込んだもの電気浸透現象を利用して従来型より小さい圧搾圧力としたものなどもある,汚泥の脱水に要する時間は無薬注型の場合短時間型で約1時間長時間型で数時間消石灰などを使用した薬注型の場合は20～30分間が一般的である,一般に脱水ケーキの含水率は55～65％で圧搾機構のあるものは更に5～10％程度削減できる,c,薬注型の方が脱水時間は長くなる,上水道施設設計指針,標準
313,上水道及び工業用水道,2008,水質試験設備についての記述のうち、誤っているものはどれか。,水道事業者は原則として水質試験設備を自ら設ける必要がある,水質基準の全項目試験を行う場合には標準的に理化学試験室機器分析室細菌・生物試験室などに区分した100m2程度の水質試験室が必要である,魚類による水質監視水槽は定期の水質検査や水質測定機器で検知できない水質異常を早期に発見するための設備で魚の異常行動から水質異常の有無を検知するものである,水の臭気を調べるには人の嗅覚で判定するしか有効な方法はない,a,水質試験は登録検査機関への委託も可能である,水道法,標準
314,上水道及び工業用水道,2008,配水施設の改良更新に関する記述のうち、誤っているものはどれか。,配水池等は必要な強度耐久性耐摩耗性及び水密性耐震性衛生性が付属設備を含めたシステムとしてうまく成り立っているかどうかを評価診断し改良及び更新の目標を定め計画的に行う,配水管は主に漏水破損事故赤水濁水通水能力耐震性等を評価診断し有効率等の目標を定めて計画的に改良・更新を行う必要がある,配水施設は配水池等及び配水管のみならずバルブを始めとする付属設備ポンプ設備等多くの単体で構成されていることから全体システムとしての機能能力評価より単体に着目した評価・診断を行うことが重要である,施設の改良・更新には多額の費用を要するため施設情報を集約して評価診断を行う基礎調査をまず行い優先度を決定し財政状況を勘案して計画的に行う必要がある,c,配水施設では全体システムとしての機能評価が重要である,配水施設工事方法等検討会報告書,標準
315,上水道及び工業用水道,2008,配水管についての記述のうち、誤っているものはどれか。,配水管は水道施設の技術的基準を定める省令に定められた浸出基準を満足するものでなければならない,配水管にはダクタイル鋳鉄管鋼管ステンレス鋼管水道配水用ポリエチレン管等があり硬質塩化ビニル管は含まれない,配水管の布設は一般的に開削工法で行われるが推進工法やシールド工法が採用されることがある,経年劣化などにより事故障害が発生した管路に対しては部分的な補修や更生工法による応急的対応だけではなく新しい管に取替えさらに耐震性などの機能を付加することが重要である,b,硬質塩化ビニル管も配水管として使用される,水道施設の技術的基準,標準
316,上水道及び工業用水道,2008,水道施設の耐震に関する記述のうち、誤っているものはどれか。,砂質地盤に液状化現象が生じると地盤の支持力は著しく低下して重い構造物は沈下し軽い構造物は浮上したりする,液状化した地盤が水平方向に数mのオーダーで移動する現象いわゆる側方流動現象が生じると埋設管路には大きな歪みが生じ構造物の基礎には流動外力が作用することになる,地盤の液状化の判定を行う必要がある土層は地表面より25m以浅の飽和土層平均粒径D50が10mm以下細粒分重量含有率が30％以下の条件をすべて満足する土層に対し行うものとする,地盤が液状化する可能性がある場合には埋設管路及び基礎構造の設計に用いる地盤反力係数を液状化の程度に応じて低減してはならない,d,液状化の可能性がある場合は地盤反力係数を適切に低減する必要がある,水道施設耐震工法指針,標準
317,上水道及び工業用水道,2008,水道管路の材質について記述のうち、誤っているものはどれか。,ダクタイル鉄管は管体強度が大きく靭性に富み衝撃に強い,ダクタイル鉄管は塗覆装鋼管に比べ重量は比較的重い,ダクタイル鉄管は溶接継手により一体化ができ地盤の変動には管体の強度及び変形能力で対応する,ダクタイル鉄管のS・SⅡ・NS形等の鎖構造継手はA・K・T・U形等の柔構造継手よりも大きな伸縮に対応できさらに離脱防止機能を有するのでより大きな地盤変動に対応できる,c,ダクタイル鉄管は溶接継手ではなく機械的継手を用いる,ダクタイル鉄管設計施工マニュアル,標準
318,上水道及び工業用水道,2008,建築基準法による受水槽について記述のうち、誤っているものはどれか。,受水槽の天井底又は周壁の保守点検は外部から容易かつ安全にできるよう水槽の形状が直方体である場合6面全ての表面と建築物の他の部分との間に上部を100cm以上その他は60cm以上の空間を確保する,受水槽には出入りが容易なマンホール直径60cm以上が設けられるがその取り付けにあたっては周囲より10cm以上高くする,受水槽の天井底又は周壁は建築物の床版や外壁などと兼用できる,受水槽の流入管には逆流防止のため吐水口空間を確保する,c,受水槽の天井底周壁は建築物の構造部材と兼用してはならない,建築基準法,標準
319,上水道及び工業用水道,2008,水道用ポンプ設備について記述のうち、正しいものはどれか。,中小規模の水道で使用されるポンプは各機場の水理条件に応じた特注品となることが多く仕様決定に留意する必要がある,ポンプ形式を動作原理に基づいて分類すると遠心ポンプ斜流ポンプおよび軸流ポンプがある圧力変換を渦巻ケーシング内で行う渦巻ポンプは軸流ポンプの一種である,ポンプ形式を主軸方向で分類すると横軸ポンプ立軸ポンプがあり横軸ポンプは立軸ポンプと比べて据付面積は大きいものの保守が容易なため水道用ポンプとして多く使用される,ポンプの始動・停止時に流速が急激に変化することで管内水圧が激しく変動する現象をキャビテーションと言いポンプに騒音振動壊食を発生させる原因となる,c,横軸ポンプは据付面積は大きいが保守が容易で多く使用される,上水道施設設計指針,標準
320,上水道及び工業用水道,2008,電力設備について記述のうち、誤っているものはどれか。,水道施設で用いられる電力設備は一般用電気工作物と自家用電気工作物が該当し一定規模以上または構外にわたる電線路を有する自家用電気工作物の設置には経済産業省への届出が必要である,一定規模を超える自家用電気工作物では電気主任技術者の選任が必要である,停電対策として2回線受電を行う場合には常時供給変電所以外の変電所から供給を受ける予備電源契約が望ましい,受電設備容量は計画最終年次のものを対象とし回路に流れる常時最大電流値無効分を含むに十分対応できるものとする,a,一定規模以上の自家用電気工作物の設置には経済産業省への工事計画の届出または認可が必要である,電気事業法,標準
321,上水道及び工業用水道,2008,水道事業の経営に関する記述のうち、誤っているものはどれか。,水道事業は地方公営企業として運営される場合が多い,水道料金は総括原価主義により設定される,有収率の向上が経営改善に重要である,すべての水道事業で黒字経営が実現されている,d,水道事業では赤字経営の事業体も存在する,地方公営企業法,標準
322,上水道及び工業用水道,2008,水道の普及に関する記述のうち、誤っているものはどれか。,我が国の水道普及率は97％を超えている,未普及地域は主に山間部や離島である,簡易水道事業による給水も多い,すべての地域で高度処理が実施されている,d,高度処理の実施は必要に応じて段階的に進められている,水道統計,標準
323,上水道及び工業用水道,2008,水道の水質管理に関する記述のうち、誤っているものはどれか。,水質基準は51項目設定されている,水質管理目標設定項目がある,農薬類については個別評価と総合評価がある,すべての項目で検査頻度は同一である,d,水質基準項目により検査頻度は異なる,水道法,標準
324,上水道及び工業用水道,2008,工業用水道に関する記述のうち、誤っているものはどれか。,工業用水道法により規制される,工業用水道事業は都道府県が実施する場合が多い,水質基準は上水道と同一である,工業用水の需要は減少傾向にある,c,工業用水道の水質基準は上水道とは異なる,工業用水道法,標準
325,上水道及び工業用水道,2008,水資源に関する記述のうち、誤っているものはどれか。,我が国の年間降水量は世界平均より多い,一人当たりの降水量は世界平均より少ない,水資源の有効利用が重要である,水需要は一貫して増加し続けている,d,近年の水需要は横ばいまたは減少傾向にある,水資源白書,標準
326,上水道及び工業用水道,2008,水道の国際協力に関する記述のうち、誤っているものはどれか。,技術協力が重要な課題である,人材育成が求められている,我が国の水道技術の活用が期待されている,すべての途上国で水道普及率は100％に達している,d,途上国では依然として水道普及率が低い地域が多い,水道国際協力,標準
327,上水道及び工業用水道,2008,水道事業の広域化に関する記述のうち、誤っているものはどれか。,経営の効率化が期待される,技術の高度化が図れる,危機管理能力の向上が期待される,すべての地域で広域化が完了している,d,水道事業の広域化は段階的に進められている,水道広域化施策,標準
328,上水道及び工業用水道,2008,水道における省エネルギー対策に関する記述のうち、誤っているものはどれか。,ポンプの効率向上が重要である,自然流下の活用が有効である,再生可能エネルギーの利用が進められている,すべての施設で省エネ対策は不要である,d,すべての水道施設で省エネ対策の検討が重要である,水道の省エネルギー対策,標準
329,上水道及び工業用水道,2008,水道施設の更新に関する記述のうち、誤っているものはどれか。,計画的な更新が重要である,更新費用の平準化が課題である,技術の進歩を考慮する必要がある,すべての施設を同時に更新する,d,施設更新は優先度を考慮して段階的に実施する,水道施設更新指針,標準
330,上水道及び工業用水道,2008,水道の危機管理に関する記述のうち、誤っているものはどれか。,地震対策が重要である,水質事故への対応が必要である,バックアップ体制の整備が求められる,危機管理は平常時の対策のみで十分である,d,危機管理は平常時の対策に加え緊急時の対応体制整備が重要である,水道の危機管理,標準
331,造園,2008,景観用語で同じ対象物であっても視点や視軸が変わることによる見えつまり見かけ上の形状が変化する概念を意味するものとして正しいものはどれか。,ビスタ,プロポーション,コンポジション,リクラメーション,a,ビスタは視点移動による見え方の変化を表す景観用語である,造園学概論,標準
332,造園,2008,最も古い時期に著されたわが国で最古の造園書といわれるものはどれか。,石組園生八重垣伝,日本風景論,築山庭造伝,作庭記,d,作庭記は平安時代後期に著された最古の造園書である,日本造園史,標準
333,造園,2008,平安時代に作庭された浄土風庭園として、誤っているものはどれか。,毛越寺庭園,平等院鳳凰堂庭園,浄瑠璃寺庭園,桂離宮,d,桂離宮は江戸時代初期の作庭である,日本造園史,標準
334,造園,2008,都市公園法施行令第2条に記載されている主として徒歩圏域内に居住する者の利用に供することを目的として配置する敷地面積4ha標準とする都市公園の種類はどれか。,街区公園,近隣公園,地区公園,総合公園,b,近隣公園は徒歩圏内の住民利用を目的とし4haを標準とする,都市公園法施行令,標準
335,造園,2008,都市公園における公園施設とその種別の組合せとして、誤っているものはどれか。,休養施設に該当する施設休憩所ピクニック場キャンプ場,遊戯施設に該当する施設砂場徒渉池魚釣場,便益施設に該当する施設売店飲食店宿泊施設,管理施設に該当する施設駐車場時計台水飲場,d,駐車場時計台水飲場は便益施設に分類される,都市公園法施行令,標準
336,造園,2008,生態系の移行帯を意味する用語として最も適するものはどれか。,コリドー,エコトーン,ハビタット,ヘッジロー,b,エコトーンは異なる生態系の境界部分の移行帯を意味する,生態学,標準
337,造園,2008,食物連鎖の上位に位置しその種が生息できれば下位の種の生息も保証されると考えられる種を意味するものとして正しい用語はどれか。,象徴種,生態的指標種,アンブレラ種,キーストーン種,c,アンブレラ種は上位種の保護により下位種も保護される概念である,保全生物学,標準
338,造園,2008,水景工に用いられる防水工法のうち沈下に追従できる特徴をもつ工法として、誤っているものはどれか。,セメント系,ゴム系,アスファルト系,樹脂系,a,セメント系は剛性が高く沈下に追従しにくい,造園施工管理技術,標準
339,造園,2008,日本芝のうちもっとも小型で密に生育する種はどれか。,ノシバ,コウライシバ,ティフトンシバ,ビロードシバ,d,ビロードシバは最も細かく密な日本芝である,芝草学,標準
340,造園,2008,緑の基本計画や緑化重点地区の根拠となる法律はどれか。,都市公園法,都市計画法,都市緑地法,自然公園法,c,緑の基本計画は都市緑地法に基づく制度である,都市緑地法,基礎
341,造園,2008,森林レクリエーション空間の植生管理指標として、誤っているものはどれか。,運動系の利用では立木密度が3本100m2以下かつ林床植生が芝または草地であり植生高20cmまでがおおよその指標である,採集のような自然遊び的な要素が入ってくると立木密度による制約条件はなくなり低木・高茎草本型で林床植生高は比較的高い樹林が好まれる,休憩・滞留系の利用は立木密度が20本100m2以下かつ林床植生が芝または草地植生高30cmまでがおおよその指標である,散策系の利用では立木密度や林床植生高は活動を制約する条件とならないことが多い,c,休憩滞留系では立木密度10本100m2以下が適切である,森林レクリエーション計画論,標準
