id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
342,施工計画、施工設備及び積算,2018,構造物の調査における非破壊試験機器を用いる方法に関する記述として、誤っているものを選びなさい。,電磁誘導を利用する方法は、主にコンクリート中の鋼材の位置・径・かぶり、コンクリートの含水状態に関する情報を得る必要がある場合に選定する。,弾性波を利用する方法は、主にコンクリートの圧縮強度、ひび割れ深さ、コンクリート中の空隙の情報を得る必要がある場合に選定する。,電磁波を利用する方法は、主にコンクリート中の鋼材の位置・径・かぶり、コンクリート中の空隙、ひび割れの分布状況に関する情報を得る必要がある場合に選定する。,電気化学的方法は、主にPCグラウトの充填状況、コンクリートの含水状態の情報を得る必要がある場合に選定する。,d,電気化学的方法は主に鋼材の腐食状況や腐食環境の評価に用いられる。PCグラウトの充填状況調査には適さない。,構造物診断,標準
343,施工計画、施工設備及び積算,2018,コンクリートの品質管理における試験項目について、正しいものはどれか。,スランプ試験：流動性確認、圧縮強度試験：耐久性確認、空気量試験：作業性確認,スランプ試験：作業性確認、圧縮強度試験：強度確認、空気量試験：耐久性確認,スランプ試験：耐久性確認、圧縮強度試験：流動性確認、空気量試験：強度確認,スランプ試験：強度確認、圧縮強度試験：作業性確認、空気量試験：流動性確認,b,接着工法は力学的性能の回復・向上を目的とした補強工法であり、耐久性回復工法ではない。,構造物補修,標準
344,施工計画、施工設備及び積算,2018,アスファルト混合物の表層、基層施工時の留意点に関する記述として、誤っているものを選びなさい。,敷きならし時の混合物の温度は、アスファルトの粘度にもよるが、一般に110℃を下回らないようにする。,締固め作業は継目転圧、初転圧、二次転圧及び仕上げ転圧の順序で行う。,各層の縦継目の位置は、下層の継目の上に上層の継目を重ねるようにする。また縦継目は上下層とも車輪の走行位置直下にする。,転圧終了後の交通開放は、舗装路面の温度がおおむね50℃以下となってから行う。,c,各層の縦継目は重ねず、15cm以上ずらして設置する。また縦継目は車輪の走行位置を避けて設置する。,舗装工学,標準
345,施工計画、施工設備及び積算,2018,「公害対策基本法」（昭和42年8月3日公布、同施行）のうち「騒音規制法」における特定建設作業に関する記述として、誤っているものを選びなさい。,特定建設作業の種類としては、くい打ち機を使用する作業、さく岩機を使用する作業、コンクリートプラントを設けて行う作業等がある。,騒音規制法に基づき都道府県知事が指定する指定地域として第1号区域、第2号区域に分類される。,騒音規制の大きさは90dBであるが、90dBを超える場合は、1日当たり6時間を限度として作業時間を変更させることができる。,1日あたりの作業時間は、第1号区域は10時間を超えないこと。第2号区域は14時間を超えないこと。,c,騒音規制法では基準値を超える場合の作業時間変更ではなく、改善命令等の措置が取られる。90dB超過時の6時間限度という規定はない。,環境法規,標準
346,施工計画、施工設備及び積算,2018,構造物の耐久性の回復もしくは向上を目的とした劣化機構と補修工法に関する記述として、誤っているものを選びなさい。,中性化の劣化機構に対しては、主にひび割れ注入工法、電気防食工法、巻立て工法が挙げられる。,塩害の劣化機構に対しては、主に断面修復工法、表面処理工法、脱塩工法が挙げられる。,凍害の劣化機構に対しては、主に水処理（止水、排水処理）、断面修復工法、ひび割れ注入工法、表面処理工法が挙げられる。,疲労（道路橋鉄筋コンクリート床版）の劣化機構に対しては、主に水処理（排水処理）、床版防水工法、接着工法、増厚工法が挙げられる。,a,中性化に対しては表面被覆工法、断面修復工法、再アルカリ化工法が主な対策。電気防食工法は塩害対策である。,構造物補修,標準
347,施工計画、施工設備及び積算,2018,労働安全衛生マネジメントシステムに関する指針における安全衛生計画の作成事項に関する記述として、誤っているものを選びなさい。,安全衛生教育の内容及び実施時期。,安全衛生計画の期間は含まれない。,危険性又は有害性等を調査する手順を定める。,労働者の意見を反映する手順を定め、労働者の意見を反映する。,b,安全衛生計画には計画期間を明確に定めることが必要である。,労働安全衛生法,標準
348,施工計画、施工設備及び積算,2018,土木工事の際の用語の使い方に関する記述として、誤っているものを選びなさい。,承諾とは、契約図書で明示した事項について、発注者若しくは監督職員または受注者が口頭または書面により同意することをいう。,協議とは、書面により契約図書の協議事項について、発注者または監督職員と受注者が対等の立場で合議し、結論を得ることをいう。,提出とは、監督職員が受注者に対し、または受注者が監督職員に対し工事に係わる書面またはその他の資料を説明し、差し出すことをいう。,指示とは、契約図書の定めに基づき、監督職員が受注者に対し、工事の施工上必要な事項について書面により示し、実施させることをいう。,a,承諾は発注者または監督職員のみが行う行為で、受注者は承諾を与えることはできない。,土木工事共通仕様書,標準
349,施工計画、施工設備及び積算,2018,土木工事における施工計画書に関する記述として、誤っているものを選びなさい。,受注者は、施工計画書を提出した際、監督職員が指示した事項について、さらに詳細な施工計画書を提出しなければならない。,監督職員が施工計画書の項目について補足を求めた場合は、補足については施工計画書に追記するものとする。ただし、維持工事等簡易な工事においては監督職員の承諾を得て記載内容の一部を省略することができる。,受注者は、施工計画書の内容に重要な変更が生じた場合には、当該工事着手後二週間以内に変更に関する事項について、変更施工計画書を監督員に提出しなければならない。,受注者は、工事着手前に工事目的物を完成するために必要な手順や工法等についての施工計画書を監督職員に提出しなければならない。,c,施工計画書の重要な変更が生じた場合は、当該変更工事着手前に変更施工計画書を提出する。工事着手後二週間以内ではない。,土木工事共通仕様書,標準
350,施工計画、施工設備及び積算,2018,道路土工に関する記述として、誤っているものを選びなさい。,路床とは、盛土部においては盛土仕上り面下、掘削（切土）部においては掘削仕上り面下1.0m以内の部分をいう。,路体盛土工の施工においては、一層の仕上り厚を30cm以下とし、各層ごとに締固めなければならない。,掘削の施工にあたり、現場の地形、掘削高さ、掘削量、地層の状態（岩の有無）、掘削土の運搬方法などから、使用機械を設定しなければならない。,受注者は、路体盛土工の作業終了時または作業を中断する場合には、表面に2％程度の横断勾配を設けるとともに、平坦に締固め、排水が良好に行われるようにしなければならない。,a,路床は盛土部では盛土仕上り面下1.0m、掘削部では掘削仕上り面下1.0mの部分である。盛土部のみの説明は不完全。,道路土工,標準
351,施工計画、施工設備及び積算,2018,道路標識、道路照明施設、道路情報提供装置の総点検実施要領（案）に関する記述として、誤っているものを選びなさい。,標識等については、これまでの知見から、損傷等が生じやすい弱点部があることがわかっている。また、多様な構造を有する。従って、標識等の構造的特徴を考慮した弱点部に着目し、効果的に点検部位を設定することが必要となる。,標識等の部材は、鋼部材およびコンクリート部材に大きく分けられる。鋼部材については、亀裂、腐食、ゆるみ・脱落、破断について点検するものとし、コンクリート部材については、うき、剥離、ひびわれを対象として点検する。,点検で異常を把握した場合は、可能な限りの応急措置を行うこととする。この要領では、異常発見後の措置については規定していない。,点検方法は、近接目視を基本とし、適宜、触診、打音等を行う。よって、超音波パルス反射法による残存板厚調査やき裂探傷試験等は実施しない。,c,この要領では異常発見後の措置についても規定している。応急措置だけでなく、本格的な対策も含めて規定されている。,道路附属物点検要領,標準
352,施工計画、施工設備及び積算,2018,コンクリート工事の型わく支保工に関する記述として、誤っているものを選びなさい。,高さが3.5mを超えるときは、パイプサポートを3本以上継いで用いない。,鋼管支柱は、高さ2.0m以内ごとに水平つなぎを2方向に設け、かつ、水平つなぎの変位を防止すること。,支柱の継手は、差込み継手とし、突合せ継手は用いない。,作業中に型わく支保工に異状が認められた際における作業中止のための措置をあらかじめ講じておくこと。,a,高さが3.5mを超える場合、パイプサポートは2本以内の継手とする。3本以上継いではならない。,労働安全衛生規則,標準
353,施工計画、施工設備及び積算,2018,建設工事公衆災害防止対策要綱を適用するような現場における土留工に関する記述として、誤っているものを選びなさい。,杭、鋼矢板等の根入れ長は、安定計算、支持力の計算、ボイリングの計算及びヒービングの計算により決定する。この場合、重要な仮設工事にあたっては、原則として根入れ長は、杭の場合においては1.5m、鋼矢板等の場合においては3.0mを下回ってはならない。,切取り面が土質に見合った勾配を保って掘削できる場合を除き、掘削の深さが1.5mを超える場合には、原則として土留工を施すものとする。,重要な仮設工事に用いる親杭横矢板の土留杭は、H-350を最小部材とする。,重要な仮設工事に用いる鋼矢板は、III型以上を標準とする。,a,重要な仮設工事の根入れ長は、杭の場合2.0m、鋼矢板等の場合3.0mを下回ってはならない。杭の場合1.5mでは不十分。,建設工事公衆災害防止対策要綱,標準
354,施工計画、施工設備及び積算,2018,建設工事公衆災害防止対策要綱による重要な仮設工事にあたっての切りばり、腹おこしに関する記述として、誤っているものを選びなさい。,腹おこしの垂直間隔は、3m程度とする。,切りばりは、水平間隔6m以下程度とする。,腹おこしは、H-300を最小部材とし、継手間隔は6m以上とする。,二方向切ばりに対して中間杭を設ける場合には、切りばりの交点に中間杭を設置して、両方の切りばりを中間杭に緊結すること。,c,腹おこしの継手間隔は4m以下とする。6m以上では長すぎて危険である。,建設工事公衆災害防止対策要綱,標準
355,施工計画、施工設備及び積算,2018,土木工事の施工管理に関する記述として、誤っているものを選びなさい。,受注者は、出来形を出来形管理基準に定める測定項目及び測定基準により実測し、設計値と実測値を対比して記録した出来形管理図表を作成し管理する。,受注者は、品質を品質管理基準に定める試験項目、試験方法及び試験基準により管理する。この品質管理基準の適用は、試験区分で「必須」となっている試験項目は、全面的に実施する。,受注者は、工事内容に応じて適切な工程管理（ネットワーク、バーチャート方式など）を行うものとする。なお、応急処理又は維持工事等の当初工事計画が困難な工事内容についても省略することはできない。,受注者は、出来形管理基準及び品質管理基準により測定した各実測（試験・検査・計測）値は、すべて規格値を満足しなければならない。,c,応急処理や維持工事等で当初工事計画が困難な場合は、工程管理の一部を省略することができる。,土木工事共通仕様書,標準
356,施工計画、施工設備及び積算,2018,道路土工に関する記述として、誤っているものを選びなさい。,受注者は、構造物の隣接箇所や狭い箇所の路体盛土工の施工については、タンパ、振動ローラ等の小型締固め機械により、仕上がり厚を30cm以下で入念に締固めなければならない。,受注者は、1:4より急な勾配を有する地盤上に路体盛土工を行う場合には、特に指示する場合を除き段切を行い、盛土と現地盤との密着を図り、滑動を防止しなければならない。,受注者は、路体盛土工の主材料が岩塊、玉石である場合は、空隙を細かい材料で充填しなければならない。止むを得ず30cm程度のものを使用する場合は、路体の最下層に使用しなければならない。,受注者は、路体盛土工の締固め作業の実施にあたり、適切な含水比の状態で施工しなければならない。,c,30cm程度の岩塊、玉石を使用する場合は路体の最上層に使用する。最下層では大きすぎる。,道路土工仕様書,標準
357,施工計画、施工設備及び積算,2018,施工計画作成時の留意点に関する記述として、誤っているものを選びなさい。,現場組織表は、現場における組織の編成及び命令系統並びに業務分担がわかるように記載し、監理技術者、専門技術者を置く工事についてはそれを記載する。,指定機械は、工事に使用する機械で、設計図書で指定されている機械について記載する。その場合、騒音振動、排ガス規制、標準操作等について記載する。,工事に使用する指定材料及び主要資材は、主要材料として品質確認の手法（材料試験方法、品質証明書等）等を記載するが、材料確認時期等は現場の作業段階で記載する。,安全管理は、安全管理に必要なそれぞれの責任者や組織づくり、安全管理についての活動方針について記載する。また、事故発生時における関係機関や被災者宅等への連絡方法や救急病院等についても記載する。,c,指定材料及び主要資材については、材料確認時期も施工計画書作成時に記載する必要がある。,施工計画,標準
358,施工計画、施工設備及び積算,2018,国土交通省の総点検実施要領（案）【橋梁編】に関する記述として、誤っているものを選びなさい。,総点検は、道路管理者が管理する道路橋において、橋梁本体部材及び橋梁附属施設の損傷状態を把握するための点検を実施し、損傷等による落下及び倒壊・変形による道路利用者及び第三者被害の危険性の有無を判定する。,総点検実施要領（案）は、道路利用者及び第三者の被害が多いと想定されるような幹線道路に主として適用するが、その他の道路にも準用できる。,総点検の対象となる橋梁は、道路管理者が管理する幹線道路において、部材等の落下及び倒壊・変形により道路利用者及び第三者の被害が予想される橋梁を対象とする。,点検箇所は、対象となる道路橋において、道路利用者被害予防の観点により、路面より上方の全ての部材・施設等や、第三者被害の予防の観点より、桁下に第三者がいる可能性のある位置に落下・転倒する全ての部材・施設等の箇所で、当該被害が生じる恐れのある損傷に対して行う。,b,総点検実施要領（案）は道路利用者及び第三者の被害が多いと想定される幹線道路だけでなく、全ての道路に適用される。,橋梁点検要領,標準
359,施工計画、施工設備及び積算,2018,国土交通省の道路橋定期点検要領に関する記述として、誤っているものを選びなさい。,定期点検は、近接目視により行うことを基本とする。,定期点検は、5年に1回の頻度で実施することを基本とし、必要に応じて触診や打音等の非破壊検査等を併用して行う。,適用範囲は、道路法（昭和27年法律第180号）第2条第1項に規定する道路における橋長5.0m以上の橋、高架の道路等に適用する。,定期点検及び健全性の診断の結果並びに措置の内容等を記録し、当該道路橋が利用されている期間中は、これを保存する。,c,適用範囲は橋長2.0m以上の橋である。5.0m以上ではない。,道路橋定期点検要領,標準
360,施工計画、施工設備及び積算,2018,国土交通省の総点検実施要領（案）【道路のり面工・土工構造物編】に関する記述として、誤っているものを選びなさい。,切土のり面の一次点検は、路上から目視観察により、切土のり面や付帯する道路防災施設に生じている老朽化、劣化、変状等の位置、範囲、性状を確認し、第三者被害につながるおそれがある顕著な老朽化、劣化、変状等を抽出する。,切土のり面の二次点検は、変状等の見られる切土のり面で、路上からの調査のみで判断が難しく、のり面上方の確認が必要な箇所については、小段やのり肩に登るなどして確認する。,擁壁の点検方法は、崩壊の危険性のあるもの、擁壁および付帯構造物の落下の危険性のあるものを抽出することを目的に、擁壁、基礎地盤、付帯構造物等の変状を路上から目視観察する。,盛土の点検方法は、盛土の一部に崩壊等の変状が見られ、全体の崩壊のおそれのある箇所を抽出することを目的に、路面の変状、のり面、のり尻の崩壊等の変状を路上目視あるいは近接目視等により確認する。,b,切土のり面の二次点検では、路上からの調査で判断が難しい場合は、のり面下方から確認する。上方ではない。,道路のり面工点検要領,標準
361,施工計画、施工設備及び積算,2018,土木工事標準積算基準書に関する記述として、誤っているものを選びなさい。,直接工事費を積算する材料数量は、標準使用量に運搬、貯蔵及び施工中の損失量を実状に即して加算するものとする。,直接工事費を積算する材料価格は、原則として入札時（入札書提出期限日）の市場価格とするものとする。,工事原価を構成する間接工事費は、共通仮設費、現場管理費、一般管理費等からなる。,共通仮設費の一つである役務費には、土地の借上げ等に要する費用、電力・用水等の基本料、電力設備用工事負担金の費用が含まれる。,c,一般管理費等は工事原価に含まれない。工事原価は直接工事費と間接工事費（共通仮設費、現場管理費）から構成される。,土木工事積算基準,標準
1,上水道及び工業用水道,2018,建設工事における工程管理について、正しいものはどれか。,計画立案→工程表作成→進捗管理→調整・改善,工程表作成→計画立案→調整・改善→進捗管理,進捗管理→計画立案→工程表作成→調整・改善,調整・改善→進捗管理→計画立案→工程表作成,a,水道におけるアセットマネジメントは正確に定義されているため誤りではない,水道事業運営ガイドライン,標準
2,上水道及び工業用水道,2018,水道の広域化に関する記述として、誤っているものを選びなさい。,広域水道とは、市町村の行政区域を越えた広域的見地から経営される水道をいう。市町村単位で水道事業を経営するよりは、水道を地域的に広域化することにより、水資源の広域的利用や重複投資を排した施設の合理的利用による給水の安定化と財政基盤の強化が図られるとの考え方に基づくものである,水道法では昭和52年の改正で、水道の広域的な整備を円滑に推進するため、広域的水道整備計画の策定に関し、手続き及び内容等を明らかにしており、都道府県知事の要請により策定される,新水道ビジョンでは発展的な広域化として、水道事業の持続性が確保できるような多面的な配慮や、これまでの広域化の形態にとらわれない多様な連携方策を、人材・施設・経営の各分野において既存の枠組みにとらわれない発展的な連携が示された,国内の広域水道の形態は、水道事業と水道用水供給事業があり、事業主体は都府県営や一部事務組合営（企業団営）である,b,水道法の改正は昭和52年ではなく、広域的水道整備計画は都道府県知事の要請ではなく都道府県が策定する,水道法,標準
3,上水道及び工業用水道,2018,水道事業における民間的経営手法に関する記述として、誤っているものを選びなさい。,水道法上、水道事業の経営は市町村営が原則となっているが、業務のすべてを直営で行うことはほとんどなく、定型的な業務などについて民間事業者のノウハウ等の活用が効果的であると判断される場合には、個別委託（従来型業務委託）が実施されている,第三者委託は、浄水場の運転管理業務などの水道の管理に関する技術上の業務について、技術的に信頼できる他の水道事業者等や民間事業者といった第三者に水道法上の責任を含め委託するものである。平成13年7月の水道法改正により創設され、平成14年4月から施行されている制度である,DBO(Design Build Operate)は、施設の設計、建設、維持管理、修繕等の業務について民間事業者のノウハウを活用して包括的に実施するもので、契約期間は、10～30年の長期にわたり、施設整備に伴う資金調達は水道事業者等が担うものである,PFI(Private Finance Initiative)は、公共施設等の設計、建設、維持管理、修繕等の業務について、民間事業者の資金とノウハウを活用して包括的に実施するもので、事業形態としては、サービス購入型、ジョイントベンチャー型、独立採算型の3類型に分類されるが、日本の水道事業者等において導入されている例では、いずれも「独立採算型」となっている,d,日本の水道事業におけるPFIは独立採算型ではなく、主にサービス購入型が採用されている,水道事業運営ガイドライン,標準
4,上水道及び工業用水道,2018,取水施設に関する記述として、誤っているものを選びなさい。,計画取水量は、計画一日最大給水量と取水から浄水処理までの損失水量等を考慮して定めるが、一般的に計画一日最大給水量に10％程度を見込んだ計画とすることが適切である,取水施設は、水源の種類にかかわらず年間を通して計画取水量を確実に取水できるものとし、水源が地下水の場合には、地下水を過剰揚水すると地下水位が異常低下して、取水量が減少することがあり、被圧地下水の場合には、渇水時に水位が低下し所定の取水が困難となることもある,取水施設は、原水として水質が良好であって、将来に渡って汚濁されることのない地点に設置する必要がある。特に、河川の場合は、下水その他汚水の流入地点の付近を避けるとともに、海水の遡上しない地点に設置する,取水施設は、災害や事故など、非常時における取水への影響をできるだけ小さくなるような地点に設置するとともに、水源の分散化や取水施設を含めた水道施設の多系統化を図る,a,計画取水量は計画一日最大給水量に対して一般的に5％程度の損失を見込むのが適切であり、10％は過大である,水道施設設計指針,標準
5,上水道及び工業用水道,2018,地下水の取水に関する記述として、誤っているものを選びなさい。,地下水の開発は、十分な地下水賦存量が存在することの確認が前提になるので、予備調査として、その地域に関する水文関係資料、既存の地下水関係資料をできるだけ収集し、検討する必要がある,採水層は、掘削中の地層が変わるごとに採取した地質試料、掘削中の泥水の量的質的変化、湧水、逸水などの有無、電気検層結果を参考に決定する,一本の井戸で計画取水量を得る場合の適正揚水量は揚水試験により判断する。段階揚水試験により限界揚水量が求められた場合は、その70％以下の量を適正揚水量とする,複数の井戸（既設井戸を含む）で計画取水量を得る場合は、井戸相互の影響圏を考慮して本数を決定し、揚水量は揚水試験により判断する,c,段階揚水試験により限界揚水量が求められた場合は、その80％以下を適正揚水量とするのが一般的である,地下水利用ガイドライン,標準
6,上水道及び工業用水道,2018,浄水方法の選定に関する記述として、誤っているものを選びなさい。,浄水処理方法の選定では、処理対象物質を不溶解性成分と溶解性成分に分け、それぞれ適切な処理方法を組み合わせて検討する,水源が同一水系であれば、施設の規模に関係なく同一の処理方法とすることが合理的である,クリプトスポリジウム等による汚染のおそれが高い原水の浄水場において、原水が地表水の場合はろ過設備（急速ろ過、緩速ろ過、膜ろ過等）を、また原水が地表水以外の場合はろ過設備又は紫外線処理設備のいずれかの設備をそれぞれ整備する,高度な運転制御や維持管理技術を要する処理方法を採用するには、外部への管理委託も含めて検討し、処理方法に応じた技術者の確保及び管理体制の構築が必要である,b,同一水系であっても原水水質、施設規模、維持管理体制等により最適な処理方法は異なるため、必ずしも同一の処理方法とする必要はない,水道施設設計指針,標準
7,上水道及び工業用水道,2018,沈澱池に関する記述として、誤っているものを選びなさい。,横流式沈澱池の水流の安定化には、池を細長くして流れに直線性を与えることが大切で、長さは幅の3～8倍とすることが良いとされている。また、池内の平均流速は、0.4m/min以下を標準とする,傾斜板（管）式沈澱池の表面負荷率は、処理水量を沈降装置の沈降板の水平投影延べ面積で除して求め、9mm/min以上とする,横流式沈澱池の運転に当たっては、フロックの沈降状況、沈澱スラッジの再浮上の有無及び処理水濁度などを確認するとともに、その結果を凝集や薬品注入に反映し、良好な沈澱水が得られるように努める,横流式沈澱池に藻類が発生し、後段の処理工程に悪影響を及ぼすおそれがあるときは、これを除去する。除去には薬品（塩素剤など）による方法もあるが、多量に発生した場合は沈澱池を空にして清掃を行う,b,傾斜板（管）式沈澱池の表面負荷率は9mm/min以下が標準であり、「以上」ではなく「以下」が正しい,水道施設設計指針,標準
8,上水道及び工業用水道,2018,急速ろ過池に関する記述として、正しいものを選びなさい。,池数は、予備を含め最小限2池以上とし、予備池は10池までごとに1池の割合とする。また、1池のろ過面積は150㎡以下を標準とする,砂層の厚さは50～70cmを標準とする,急速ろ過池には、流入・流出流量の平衡、砂面上水深の確保、ろ過速度の急変回避のため、ろ過水流出側にバタフライ弁などの流量調節装置が必ず必要である,クリプトスポリジウム等により水道原水が汚染される恐れのある場合は、ろ過池出口の水の濁度を常時把握し、ろ過水濁度を1度以下としなければならない,d,クリプトスポリジウム等対策としてろ過水濁度を0.1度以下とすることが求められているが、選択肢では1度以下となっており正しい,水道施設設計指針,標準
9,上水道及び工業用水道,2018,膜ろ過施設の膜及び膜モジュールに関する記述として、誤っているものを選びなさい。,精密ろ過膜の細孔は小さいもので0.01μm、一般によく用いられているものは0.01～0.3μm程度であり、分離対象物は形をもった粒子あるいは微生物である。これに対して限外ろ過膜の孔径は数nm～数十nmであり、高分子量物質（分子量1000～30万Da程度）、コロイド、蛋白などの分子も分離できるようになる,膜及び膜モジュールの強度は、ろ過圧力、負圧、エアレーションによる洗浄時の繰り返し応力などの機械的変化、加えて、長期使用での熱変形や薬品洗浄による化学的変化に対しても十分対応できるものとする。なお、膜及び膜モジュールは水撃圧による衝撃を極力受けないよう配慮する,運転時間の経過とともに膜の劣化とファウリングが起きる。ファウリングは、膜自身の変化ではなく、膜供給水中の溶質が膜によって阻止されることにより膜の目詰まりや付着層の形成が進行し膜機能が低下する現象のことで、性能回復することはできない,膜モジュールの通水方式には、処理対象水を膜の外側から供給する外圧式と膜の内側から供給する内圧式とがある。選定に当たっては、処理対象水の性状や洗浄方式及び膜の特性等を考慮し、膜及び膜モジュールの構造に適合したものとする,c,ファウリングは適切な洗浄により性能回復が可能であり、「性能回復することはできない」は誤りである,膜ろ過技術ガイドライン,標準
10,上水道及び工業用水道,2018,浄水施設に関する記述として、誤っているものを選びなさい。,水質基準への適合等は浄水処理水を対象とした最低限守るべき基準であることを考慮の上、水道事業者の自己責任において、安全・快適な水の供給を目指して、浄水水質の水質管理項目と目標値を設定する必要がある,浄水処理方法の選定には、どのような原水水質に対しても浄水水質の管理目標を満足することをはじめ、浄水施設の規模や運転制御及び維持管理の技術水準などを考慮する必要がある,浄水施設の選定に当たっては、同じ浄水処理方法であっても採用できる施設は条件によって異なってくるため、施設の設置スペース、建設費、運転費、維持管理費を含むトータルコスト、維持管理の確実性、容易性及び環境負荷低減技術の選択も考慮する,浄水施設は計画浄水量を適正に処理できる能力とする。また、改良・更新時においても浄水能力を確保し、災害や機器の故障・事故などに際しての水道システムとしての安全性を高めるため、予備力を持つことが望ましい。浄水場内の施設を複数の系列に分割した場合の浄水場の予備力は一系列相当分程度とし、当該浄水場の計画浄水量の25％程度を標準とする,d,予備力は一系列相当分程度であるが、計画浄水量に対する割合は施設構成により異なり、一律に25％とするものではない,水道施設設計指針,標準
11,上水道及び工業用水道,2018,浄水場の運転管理に関する記述として、誤っているものを選びなさい。,浄水処理工程における水量管理は、処理すべき目標水量に対して、各処理工程で水量を測定し、目標値と比較しそれに合致するように設備や装置を制御することである,浄水場における水質管理とは、浄水施設出口での水質測定値と基準値とを比較して、適合しているかどうかを確認することである,施設管理とは、浄水施設の状態を巡視・点検し、異常個所を早期に発見して整備・補修を行うとともに、燃料、油脂類、試薬の補充等の作業を実施して、常時円滑な運転が行える状態に整備することである,薬品管理は、浄水場で使用する薬品の需給計画に基づいて必要量を発注して、納入された薬品の品質及び量を検査した上で貯蔵、調整するほか、水量及び水質を基に注入率や注入量を決定し、注入を行うことである,b,水質管理は浄水施設出口だけでなく、原水から浄水に至る各工程での水質を管理し、適切な浄水処理を行うことが重要である,水道施設設計指針,標準
12,上水道及び工業用水道,2018,水道施設維持管理の充実を図るための取組みに関する記述として、誤っているものを選びなさい。,地震災害等の大規模な被災によって業務遂行能力が低下した状況下でも、すべての業務を継続するための計画として事業継続計画(BCP)を策定する,老朽化施設の更新は、アセットマネジメント等の手法を用いて中長期の更新需要、財政収支を考慮した計画を策定し、着実に進める,給水の安定性と効率性を向上させるため、計装技術の進歩を十分に活用して施設の自動化を進める,省エネルギーなど環境負荷低減を志向した施設更新と運転管理を行う,a,BCPはすべての業務の継続ではなく、重要業務の継続と早期復旧を目的とした計画である,事業継続計画策定指針,標準
13,上水道及び工業用水道,2018,排水処理施設に関する記述として、誤っているものを選びなさい。,浄水能力1万㎥/日以上の浄水場の沈澱施設及びろ過施設や脱水能力5㎥/日以上の脱水施設は、水質汚濁防止法に基づき「特定施設」に指定され、公共水域への排水には、水質汚濁防止法の排水基準が適用される,加圧脱水機は、スラッジに機械的圧力を加え、圧搾・脱水する装置である。水道で使用される加圧脱水機はフィルタープレス型が多い,加圧脱水機の前処理として消石灰を注入する方法と無薬注の方法がある。前者の場合は、脱水効率は良くなるが、発生ケーキのpH値が高くなり、埋立処分する場合は環境上の問題とならないよう管理型の最終処分場とするなどの対応が必要となる,汚泥の脱水に要する時間は、無薬注型の場合、短時間型で約1時間、長時間型で数十時間、消石灰などを使用した場合は20～30分間が一般的である。また、一般に脱水ケーキの含水率は55～65％で、圧搾機構のあるものは更に5～10％程度減少できる,a,浄水能力の基準は1万㎥/日ではなく、特定施設の指定基準は異なる数値である,水質汚濁防止法,標準
14,上水道及び工業用水道,2018,水質管理に関する記述として、誤っているものを選びなさい。,世界保健機構(WHO)では食品製造分野で確立されているHACCP(Hazard Analysis and Critical Control Point)の考え方を導入し、水源から給水栓に至る全ての段階でリスク評価とリスク管理を行い、安全な水の供給を確実にする水道システムを構築する「水安全計画」(Water Safety Plan)を提唱している,原水の水質管理は、水源の種別に応じて適切に行う必要があり、特に河川下流域の表流水を原水とする場合には、流域の利用形態を考慮して、刻々変化する水質を連続的に監視する方法を講じる必要がある,送・配水、給水過程の水質管理は、配管の材質及び劣化による水質の悪化を監視することである,貯水槽水道について、水道事業者は水道法施行規則に基づき、貯水槽水道の設置者に対する適正な管理の指導、助言及び勧告についての事柄を供給規程に盛り込むことができる,c,送・配水、給水過程の水質管理は配管の材質・劣化による影響だけでなく、残留塩素の維持、微生物の増殖防止等も重要な要素である,水質管理目標設定項目の検討について,標準
15,上水道及び工業用水道,2018,水道事業の安全衛生管理に関する記述として、誤っているものを選びなさい。,水道施設は各種の設備で構成されているが、設備による災害を防止するためには、原因となる設備の危険箇所を排除する物からの対策と、行動を改善する人からの対策が安全確保の両輪となる,物からの対策は、機械が故障した場合に、そのまま事故・故障に結びつくことなく安全を確保する機構（フールプルーフ）と、誤操作の場合でも直接事故に結びつかないような機構（フェイルセーフ）により、失敗→事故→災害発生を未然に食い止め、又は被害を最小限にとどめる装置を設けるなどが必要である,人からの対策は、日常の作業はもとより、点検・整備及び事故・故障時の対応についても、方法・手順を定め、作業者に周知徹底を図ることが大切である,作業環境管理とは、有害要因を工学的な対策によって作業環境から除去し、良好な作業環境を確保するための対策である,b,フールプルーフは誤操作に対する安全機構、フェイルセーフは故障時の安全機構であり、説明が逆になっている,労働安全衛生マネジメントシステムガイドライン,標準
16,上水道及び工業用水道,2018,水処理機械設備に関する記述として、正しいものを選びなさい。,除塵設備は、原水に含まれる浮遊物などの流入を防止し、浄水作業に支障を来さないようこれらを除去するために設置するもので、レーキ式とロータリ式のものがある,フラッシュミキサは、混和池において、塩素剤と原水を機械的に急速に混和させるもので、回転軸に平行にパドルを取り付けた翼を有するパドル式や、平板に垂直な攪拌羽根をつけた翼を有するタービン式などがある,フロキュレータは、回転軸に平行にパドルを取り付けた翼を緩やかに回転させるもので、水路中に阻流板を設ける迂流方式と比較して、処理水の状況に応じて攪拌強度を変えることができる利点があるが、損失落差が大きく、消耗部品の取替えなど定期的な整備が必要である,スラッジ掻寄機は、リンクベルト式、水中けん引式の2種類が一般的に使用されている,b,フラッシュミキサは凝集剤と原水を混和させるものであり、塩素剤ではない,水道施設設計指針,標準
